satellite_id,type,t,x,y,z,azimuth_deg,elevation_deg,mask_angle_deg,visible,visibility_reason,true_range_m,pseudorange_m,cn0_db_hz,doppler_hz,is_spoofed,attack_type,pr_delta,pr_roll_mean,pr_roll_std,pr_zscore,cn0_delta,cn0_roll_slope,residual_m,constellation_median_residual,spatial_deviation,temporal_prob
IRNSS-1I,GSO,35520.0,36473804.40127763,12012332.411790162,17411730.486255396,275.94142909127163,30.547016095538318,21.938173603568984,True,visible,38566651.02377651,38566651.30671235,46.190203377182186,255.4703908482731,False,none,-3.8638812974095345,3.2614330081269145,2.324995235759682,-1.2810766746719968,-1.0620434841699762,0.00315612986612964,0.28293584287166595,1.1912348866462708,0.9082990437746048,0.008283350260218625
IRNSS-1C,GEO,35550.0,5137823.639640413,41849798.8555256,0.0,170.39266446077906,49.903171075093,9.182712500181765,True,visible,37075927.05200629,37076130.69618736,47.481441855761695,-2.8039146169349505,True,step,-0.24239708483219147,203.19821778312325,0.9007298031217394,0.49511328263267756,-0.6828744198394929,-0.002010633141208802,203.64418107271194,3.1404344886541367,200.5037465840578,0.9186856219289911
IRNSS-1E,GEO,35550.0,-15624815.78006398,39162073.844972305,0.0,129.55831936196583,36.21219421336285,5.556523924718435,True,visible,38073663.676890224,38073668.50039055,46.2640711879969,-3.235256726908845,False,none,3.632265441119671,3.155339236371219,2.530293147990954,0.6592758205582772,-1.1325715269913275,-0.003949678541835752,4.823500327765942,3.1404344886541367,1.683065839111805,0.008451039130476007
IRNSS-1F,GEO,35550.0,35560391.32355833,22655274.549548015,0.0,240.7842023546027,28.10141562884009,24.584955098782594,True,visible,38776587.490592875,38776589.67894768,46.32678776673319,-1.7267933322341804,False,none,-2.3692165836691856,3.029593133367598,3.5734556288903723,-0.2354131170552505,0.2663156998109386,-3.0852058652523704e-05,2.188354805111885,3.1404344886541367,0.9520796835422516,0.019597035823389675
IRNSS-1B,GSO,35550.0,21429225.75013062,34709062.650448985,10671089.432534324,226.51554114452017,59.48916916216362,22.453750313728598,True,visible,36541368.472046725,36541370.463620104,48.23662589515323,-345.0855015680818,False,none,3.6491800621151924,2.4013015292584896,2.4451274005852697,-0.1675692443333212,-0.7232739940210777,-0.0018326480503669709,1.991573378443718,3.1404344886541367,1.1488611102104187,0.011519482812009995
IRNSS-1D,GSO,35550.0,3268641.201155087,38007807.8016546,17958992.92306211,141.87462121031814,77.01309418003974,6.11520865655573,True,visible,35924812.90576956,35924813.87828065,50.11225094897625,-97.82800766573304,False,none,-3.6330434903502464,2.363214443437755,1.348995832520123,-1.0309174569512836,-0.10192424125593647,-0.00038944878841074503,0.9725110903382301,3.1404344886541367,2.1679233983159065,0.010085369674185463
IRNSS-1G,GSO,35550.0,3538930.4471201636,42011955.6920871,523876.1461986949,166.36298241957707,50.28589166679371,8.555638194666559,True,visible,37052048.01843886,37052051.15887335,48.621689689171205,-523.2116083694511,False,none,2.2934843450784683,1.5775202782824636,1.385306178030365,1.1282085037647287,0.9046362680537072,-0.0031021755797889057,3.1404344886541367,3.1404344886541367,0.0,0.008888888888888889
IRNSS-1I,GSO,35550.0,36462286.52263911,12013378.397357946,17435116.77686341,275.9780966523029,30.569308008868123,21.930213435680997,True,visible,38564690.39118942,38564694.387641996,46.59557502735804,256.8081771258356,False,none,3.7135167345404625,3.2305857371538877,2.311707299250066,0.33129922655290023,0.40537165017585153,0.004270175625478689,3.9964525774121284,3.1404344886541367,0.8560180887579918,0.00537174766813942
IRNSS-1C,GEO,35580.0,5137823.069719445,41849798.925493754,0.0,170.39266309628755,49.90317095312356,9.182712275815838,True,visible,37075927.05974534,37076129.36847556,48.01153674440049,1.6250591503394738,True,step,-1.3354508578777313,203.19841075036675,0.9005117826767499,-0.9879721205734586,0.5300948886387928,-0.0013051756494707606,202.3087302148342,3.0621395856142044,199.24659062922,0.904992341318694
IRNSS-1E,GEO,35580.0,-15624816.313382845,39162073.63218967,0.0,129.55831853729768,36.2121936661899,5.556523897421441,True,visible,38073663.72167488,38073662.4248954,47.37736871982503,-3.1338133873558442,False,none,-6.120279811322689,2.751282318495214,2.972357657378962,-1.3619026606715827,1.113297531828131,-0.001276915982969096,-1.2967794835567474,3.0621395856142044,4.358919069170952,0.012874237481680904
IRNSS-1F,GEO,35580.0,35560391.015033156,22655275.033818264,0.0,240.78420168940315,28.101416236139116,24.584955039492456,True,visible,38776587.435163826,38776591.10966441,47.69142548059882,1.2301506739977883,False,none,1.4861457794904709,3.8858762914314866,2.5475694067969776,-0.08297152033038828,1.3646377138656263,0.003778245018563569,3.674500584602356,3.0621395856142044,0.6123609989881516,0.009331429951089742
IRNSS-1B,GSO,35580.0,21439454.32465545,34714458.996420346,10632922.027686635,226.45423215266797,59.435109517840985,22.441328632071368,True,visible,36544008.537662454,36544010.03870343,49.32850311018563,-342.7317098070667,False,none,-0.49053240567445755,2.051182289607823,2.3320041043201347,-0.23590924039087358,1.0918772150323974,0.0034435474077784715,1.5010409727692604,3.0621395856142044,1.561098612844944,0.015159013530386118
IRNSS-1D,GSO,35580.0,3263833.221245164,38018326.35904266,17937590.405659787,141.9359319975482,76.97685170902658,6.118864464393523,True,visible,35925575.79544552,35925578.8575851,49.989711185636075,-101.0553409520509,False,none,2.0896284952759743,2.323260363191366,1.3189169831769831,0.5602166261010905,-0.12253976334017835,-0.0023237907252448226,3.0621395856142044,3.0621395856142044,0.0,0.0
IRNSS-1G,GSO,35580.0,3550486.5167953,42011514.33664828,479170.7792117554,166.41144552941,50.221862308511454,8.562760344479502,True,visible,37056052.865239866,37056053.498159505,48.42347656397164,-524.9533705812106,False,none,-2.507514849305153,1.7178791826590896,1.1888612732619974,-0.9126039914927954,-0.19821312519956535,-0.0007187093254224072,0.6329196393489838,3.0621395856142044,2.4292199462652206,0.005897869674185463
IRNSS-1I,GSO,35580.0,36450773.3285232,12014474.765859555,17458419.626448028,276.01461900095416,30.591597543310687,21.92227734171277,True,visible,38562730.483644724,38562733.59250977,46.36157432492478,257.56454430759743,False,none,-0.8875875324010849,2.8641625866293907,2.0161635533332256,0.12137034119930305,-0.23400070243325644,-0.0004732942578889669,3.1088650450110435,3.0621395856142044,0.04672545939683914,0.00911952749025139
IRNSS-1C,GEO,35610.0,5137822.499798447,41849798.99546191,0.0,170.39266173179595,49.903170831154114,9.182712051449904,True,visible,37075927.0674844,37076130.04351272,48.352317459113344,0.23008672191857002,True,step,0.6672981008887291,203.16095941048115,0.9030677250053376,-0.20478098113529583,0.34078071471285654,0.0007092314414472024,202.97602831572294,3.2093046084046364,199.7667237073183,0.9349854828943304
IRNSS-1E,GEO,35610.0,-15624816.846701724,39162073.419407025,0.0,129.55831771262956,36.21219311901693,5.5565238701244475,True,visible,38073663.76645955,38073663.67719099,46.46871394148204,-1.2613888006760665,False,none,1.2075109258294106,2.6563695771619678,3.059165035078892,-0.897512263446257,-0.9086547783429921,-0.0020359596427204016,-0.08926855772733688,3.2093046084046364,3.2985731661319733,0.012778248289408363
IRNSS-1F,GEO,35610.0,35560390.70650797,22655275.518088534,0.0,240.78420102420358,28.101416843438162,24.584954980202312,True,visible,38776587.37973479,38776590.62342536,46.590947128837406,-0.7281826119193816,False,none,-0.43081001937389374,3.7288873437792063,2.5430394643721774,-0.1907940420698618,-1.10047835176141,0.0009151561741938268,3.243690565228462,3.2093046084046364,0.034385956823825836,0.008908375911342201
IRNSS-1B,GSO,35610.0,21449706.41038566,34719810.53605285,10594703.73577539,226.3931514594908,59.38092992124632,22.42892982558199,True,visible,36546658.97092269,36546664.1028236,48.889937467121555,-342.56726310256414,False,none,3.6308599337935448,2.0172417666763067,2.2775858688268547,1.367526547524114,-0.43856564306407364,0.00441042813965674,5.131900906562805,3.2093046084046364,1.9225962981581688,0.00537174766813942
IRNSS-1D,GSO,35610.0,3259071.3085265476,38028865.84962611,17916102.042494617,141.99751359325367,76.94051905171479,6.122546386063437,True,visible,35926342.71474816,35926344.39944713,49.95313745155334,-102.53350267342925,False,none,-1.3774406164884567,2.4277267642319202,1.214419920582121,-0.6118376210018106,-0.036573734082736564,-0.005044008069651058,1.6846989691257477,3.2093046084046364,1.5246056392788887,0.0031362007168458782
IRNSS-1G,GSO,35610.0,3562040.5446021594,42011022.422179066,434463.1190081601,166.4597742902152,50.1578172370443,8.569872833837055,True,visible,37060064.60581208,37060067.81511669,47.682668073916844,-527.5219057512039,False,none,2.5763849690556526,2.130781142041087,1.03313666348144,1.0439310736772867,-0.7408084900547962,-0.0017814999187197875,3.2093046084046364,3.2093046084046364,0.0,0.006595441595441596
IRNSS-1I,GSO,35610.0,36439265.03932388,12015621.496316865,17481638.923486456,276.05099581490117,30.613884622662926,21.914365494346598,True,visible,38560771.307864554,38560772.84012975,47.455324812876555,255.7581154509051,False,none,-1.5765998512506485,2.828434830531478,2.039743456407682,-0.635457185902117,1.0937504879517732,0.0015421591414484473,1.532265193760395,3.2093046084046364,1.6770394146442413,0.018334565363906576
IRNSS-1C,GEO,35640.0,5137821.929877471,41849799.06543005,0.0,170.39266036730447,49.90317070918464,9.182711827083999,True,visible,37075927.075223446,37076131.64210498,48.47611826970915,0.3786604662437733,True,step,1.5908532217144966,203.55089156515896,0.7104080298246834,1.4301498992476265,0.12380081059580306,-1.529412316224206e-05,204.56688153743744,2.347470037639141,202.2194114997983,0.9088918509650639
IRNSS-1E,GEO,35640.0,-15624817.380020577,39162073.206624374,0.0,129.55831688796147,36.212192571843964,5.556523842827458,True,visible,38073663.811244205,38073665.75094318,47.01144969669573,-0.05914552746306632,False,none,2.0289675295352936,1.8494543973356485,1.9957827499152163,0.04521763427213803,0.5427357552136911,0.0003067756598943798,1.9396989718079567,2.347470037639141,0.4077710658311844,0.008862472826103342
IRNSS-1F,GEO,35640.0,35560390.39798278,22655276.00235878,0.0,240.78420035900402,28.10141745073719,24.58495492091217,True,visible,38776587.32430574,38776590.05276292,46.02058145292302,-2.7874465012667606,False,none,-0.5152333900332451,3.142556161619723,2.0668200593347468,-0.20035560645651607,-0.5703656759143882,0.00031476050186790387,2.728457175195217,2.347470037639141,0.38098713755607605,0.00911952749025139
IRNSS-1B,GSO,35640.0,21459981.81105651,34725117.16690754,10556434.739705784,226.33229858547367,59.32663094148229,22.416554120231034,True,visible,36549319.77232186,36549322.119791895,48.96482988171077,-349.89368302397367,False,none,-2.784430868923664,2.3773369574919343,2.0311243958804326,-0.014704623662327086,0.0748924145892147,0.004671755042599926,2.347470037639141,2.347470037639141,0.0,0.005200125474701497
IRNSS-1D,GSO,35640.0,3254355.5541465655,38039426.07164827,17894527.936405625,142.0593625507471,76.90409622109193,6.126254365599273,True,visible,35927113.679330215,35927117.606604144,49.46559792203663,-101.41899600339153,False,none,2.2425749599933624,2.4702867437154055,1.265725315283069,1.151108512890778,-0.48753952951670954,-0.003468497814202275,3.92727392911911,2.347470037639141,1.579803891479969,0.0
IRNSS-1G,GSO,35640.0,3573592.309350986,42010479.958097085,389753.3795499355,166.50796876095106,50.09375674914266,8.576975591121023,True,visible,37064083.222827196,37064084.609121814,48.727430084864125,-526.2423148698327,False,none,-1.8230099901556969,1.9349867543205619,1.0031171591276582,-0.5469870902704745,1.0447620109472808,-0.0003701432395590641,1.3862946182489395,2.347470037639141,0.9611754193902016,0.0
IRNSS-1I,GSO,35640.0,36427761.875341356,12016818.566787334,17504774.556855686,276.0872267723346,30.636169169546317,21.90647806573663,True,visible,38558812.87066726,38558814.14974202,45.70870571706473,253.35740557379287,False,none,-0.25319042801856995,2.1766920993104577,1.4489938295086466,-0.6194762981654756,-1.7466190958118233,-0.004677448859742909,1.279074765741825,2.347470037639141,1.068395271897316,0.019531395334161716
IRNSS-1C,GEO,35670.0,5137821.359956484,41849799.135398194,0.0,170.39265900281296,49.90317058721515,9.182711602718097,True,visible,37075927.082962506,37076128.31568505,48.099141622140046,2.8811412320696745,True,step,-3.33415899425745,203.25350161176175,1.082023457958799,-1.8675926605083883,-0.37697664756910143,0.001330019747533206,201.23272254318,5.026479586958885,196.2062429562211,0.9453703031711221
IRNSS-1E,GEO,35670.0,-15624817.913339447,39162072.99384172,0.0,129.55831606329335,36.21219202467098,5.5565238155304675,True,visible,38073663.856028885,38073669.41695555,47.65067740040729,-0.9984419525679852,False,none,3.6212276965379715,2.141835371032357,2.3630980236305708,1.4468681633699705,0.6392277037115619,0.0015449141394754677,5.560926668345928,5.026479586958885,0.534447081387043,0.007301990137491511
IRNSS-1F,GEO,35670.0,35560390.089457594,22655276.48662903,0.0,240.78419969380445,28.101418058036224,24.58495486162202,True,visible,38776587.26887671,38776592.295356296,47.03112795336495,-0.13470295450796008,False,none,2.298022411763668,2.9070030292496085,1.6391221976472377,1.293055856818686,1.010546500441933,-0.0005351516468325294,5.026479586958885,5.026479586958885,0.0,0.008706186779581274
IRNSS-1B,GSO,35670.0,21470280.329956815,34730378.787405126,10518115.222625675,226.27167304391443,59.27221314757704,22.404201737517116,True,visible,36551990.942214146,36551992.73179922,48.629981420151516,-347.3696338308543,False,none,-0.5578849613666534,2.1516942037269473,1.9760841675758845,-0.18324580166980875,-0.33484846155925396,0.003972415130486773,1.7895850762724876,5.026479586958885,3.2368945106863976,0.004581786057423093
IRNSS-1D,GSO,35670.0,3249686.048369132,38050006.82295554,17872868.190642253,142.12147544689225,76.86758322980138,6.129988347278263,True,visible,35927888.70488601,35927894.243534446,49.23617490197656,-97.8705737446206,False,none,1.6113745048642159,2.939764720387757,1.6209955822266287,1.6032639089772815,-0.22942302006006798,-0.004509984257128132,5.538648433983326,5.026479586958885,0.5121688470244408,0.006241755319148936
IRNSS-1G,GSO,35670.0,3585141.5898952745,42009886.95478767,345041.77480905934,166.5560290011057,50.02968114178041,8.584068544985527,True,visible,37068108.698823564,37068110.37861043,48.326044689194035,-527.8475198853444,False,none,0.29349225014448166,1.8014955865219235,0.9491158985293867,-0.12823377873775443,-0.4013853956700899,-0.00036429659606714167,1.6797868683934212,5.026479586958885,3.346692718565464,0.00511899355073122
IRNSS-1I,GSO,35670.0,36416264.05677758,12018065.954365086,17527826.415833186,276.1233115519633,30.65845110540572,21.89861522750673,True,visible,38556855.17896747,38556855.587562025,46.591569152390754,255.31906763841053,False,none,-0.8704802095890045,1.94765311665833,1.5765901915463274,-0.9761944281766672,0.8828634353260227,-0.0051039019884003434,0.4085945561528206,5.026479586958885,4.617885030806065,0.0057570837134374294
IRNSS-1C,GEO,35700.0,5137820.790035497,41849799.20536631,0.0,170.39265763832142,49.903170465245644,9.182711378352195,True,visible,37075927.09070155,37076128.369419426,48.93552500755316,-0.8766033192049125,True,step,0.045995332300662994,203.00956449005753,1.2883327721192246,-1.3434779057352897,0.8363833854131144,0.0024385554299033723,201.27871787548065,4.86102531850338,196.41769255697727,0.9614200392630626
IRNSS-1E,GEO,35700.0,-15624818.4466583,39162072.78105906,0.0,129.55831523862528,36.212191477498,5.5565237882334815,True,visible,38073663.90081354,38073665.55230957,47.3169035103579,1.2797749964573826,False,none,-3.9094306379556656,1.9042971627786756,2.2956685397946095,-0.11012092033592565,-0.33377389004938607,0.0032115796925479547,1.6514960303902626,4.86102531850338,3.209529288113117,0.011795026227610464
IRNSS-1F,GEO,35700.0,35560389.7809324,22655276.970899273,0.0,240.78419902860486,28.101418665335242,24.584954802331865,True,visible,38776587.21344767,38776592.33119436,46.24435077359002,-0.23069249676613462,False,none,0.09126710891723633,3.2940888945013285,1.7611221837583755,1.035508960248835,-0.7867771797749299,-0.0009981179583015258,5.1177466958761215,4.86102531850338,0.2567213773727417,0.0030945558739255015
IRNSS-1B,GSO,35700.0,21480601.76993292,34735595.29682794,10479745.367924687,226.21127434104287,59.21767710846836,22.391872894498757,True,visible,36554672.48081338,36554673.96949582,49.198652122844244,-349.9888338276826,False,none,-0.3009026348590851,1.8409459767863154,1.8391844067924032,-0.1915324717151511,0.568670702692728,0.0014489597985224442,1.4886824414134026,4.86102531850338,3.3723428770899773,0.0025671812464265293
IRNSS-1D,GSO,35700.0,3245062.880572604,38060607.90100141,17851122.908863727,142.18384888201575,76.83098009016636,6.133748275605758,True,visible,35928667.807151034,35928669.48148744,50.255792026959696,-102.99975480867997,False,none,-3.864312030375004,2.88640960957855,1.6591173448137335,-0.7305530315616737,1.0196171249831352,-0.0039036308887159398,1.6743364036083221,4.86102531850338,3.1866889148950577,0.0057250759832686345
IRNSS-1G,GSO,35700.0,3596688.165136121,42009243.42360363,300328.5187664358,166.6039550706907,49.96559071215251,8.591151624357444,True,visible,37072141.01620626,37072145.877231576,47.725062723838576,-526.9197720717985,False,none,3.1812384501099586,2.1671059411019087,1.4431598201433493,1.8666812502678212,-0.6009819653554587,0.0007367255337474728,4.86102531850338,4.86102531850338,0.0,0.007914773118501688
IRNSS-1I,GSO,35700.0,36404771.80373233,12019363.635180734,17550794.390097287,276.1592498330185,30.68073035050621,21.890777150748235,True,visible,38554898.239776194,38554903.21121503,46.46447977894515,255.54513253028935,False,none,4.562844276428223,2.4658054942265153,1.8180550334521617,1.3781944398001957,-0.12708937344560667,-0.0020136500570375414,4.971438832581043,4.86102531850338,0.11041351407766342,0.004891304347826087
IRNSS-1C,GEO,35730.0,5137820.220114507,41849799.27533443,0.0,170.3926562738299,49.90317034327612,9.182711153986311,True,visible,37075927.0984406,37076129.95104433,48.6733909391363,-1.452645712902218,True,step,1.5738858506083488,202.84330543037504,1.1979696103764015,0.0077617125120891875,-0.26213406841686293,0.004452600733141915,202.852603726089,3.0621022433042526,199.79050148278475,0.9653210132890365
IRNSS-1E,GEO,35730.0,-15624818.979977168,39162072.56827638,0.0,129.5583144139572,36.21219093032501,5.556523760936495,True,visible,38073663.945598215,38073667.388429314,46.38038336557255,2.1718097330708597,False,none,1.791335068643093,2.152954992838204,2.3470328650939494,0.5495773516335143,-0.9365201447853551,-0.00019325080839054817,3.4428310990333557,3.0621022433042526,0.3807288557291031,0.007301990137491511
IRNSS-1F,GEO,35730.0,35560389.472407185,22655277.45516952,0.0,240.78419836340524,28.10141927263428,24.5849547430417,True,visible,38776587.158018626,38776588.374069154,45.67042640801772,0.3610804780992137,False,none,-3.901696167886257,3.4691064162179828,1.3982809780223133,-1.6113041110054813,-0.573924365572303,-0.0022594296966918967,1.2160505279898643,3.0621022433042526,1.8460517153143883,0.0626143935506401
IRNSS-1B,GSO,35730.0,21490945.93339236,34740766.59532194,10441325.359233372,226.1511019761387,59.16302339298854,22.379567803826465,True,visible,36557364.3881927,36557367.45029494,49.46855258243303,-355.5983365546167,False,none,1.57341980189085,1.9568435465916991,1.8888975587492385,0.5851342713600715,0.26990045958878284,0.0025198521173622574,3.0621022433042526,3.0621022433042526,0.0,0.0030945558739255015
IRNSS-1D,GSO,35730.0,3240486.139248496,38071229.102850154,17829292.195138704,142.2464794798211,76.79428681421476,6.137534095300385,True,visible,35929451.001901396,35929453.68547965,49.97179087836789,-105.96391381770005,False,none,1.0092418491840363,3.018592655658722,1.5848257646202388,-0.21138879133924277,-0.2840011485918055,-0.0014790211006461642,2.6835782527923584,3.0621022433042526,0.3785239905118942,0.0025671812464265293
IRNSS-1G,GSO,35730.0,3608231.8140263706,42008549.37686502,255613.82541087217,166.6517470302346,49.90148575767266,8.598224758436794,True,visible,37076180.157247156,37076184.51228044,48.4146785802611,-527.6243409128044,False,none,-0.5059920325875282,2.513968621380627,1.6061911284917711,1.1462301290781016,0.6896158564225274,0.00045742368014148587,4.355033285915852,3.0621022433042526,1.292931042611599,0.004618444079121812
IRNSS-1I,GSO,35730.0,36393285.33619869,12020711.584402394,17573678.369727828,276.1950412952576,30.703006823931762,21.882964006017758,True,visible,38552942.06020072,38552944.02671967,46.22772684566217,259.3574046530732,False,none,-3.0049198865890503,2.1932682199403644,1.6888941059885079,-0.1342590237862517,-0.23675293328297897,-0.0005751772127455319,1.966518945991993,3.0621022433042526,1.0955832973122597,0.007768172811979604
IRNSS-1C,GEO,35760.0,5137819.650193516,41849799.34530254,0.0,170.3926549093384,49.90317022130659,9.182710929620432,True,visible,37075927.106179655,37076130.41325697,48.04130848683352,-1.0965395801295164,True,step,0.4544735923409462,202.77086782548577,1.1420912547838424,0.46949794134065626,-0.6320824523027753,0.003413088646401678,203.30707731842995,2.5628219693899155,200.74425534904003,0.9639858223525986
IRNSS-1E,GEO,35760.0,-15624819.513296027,39162072.355493695,0.0,129.55831358928913,36.212190383152006,5.5565237336395095,True,visible,38073663.99038288,38073666.55320485,46.86701651646372,0.5516793943636902,False,none,-0.8800091296434402,2.3244033781811595,2.316643874041496,0.10291551234105885,0.48663315089117276,0.0009601138644223384,2.5628219693899155,2.5628219693899155,0.0,0.011748021629115233
IRNSS-1F,GEO,35760.0,35560389.163881965,22655277.93943976,0.0,240.78419769820562,28.1014198799333,24.584954683751533,True,visible,38776587.102589585,38776587.33502179,46.89057323613618,1.0657331573760067,False,none,-0.983618326485157,2.9284640178084373,1.717110455159318,-1.5700980727262448,1.2201468281184589,-0.002455452239041593,0.23243220150470734,2.5628219693899155,2.330389767885208,0.024544570245542966
IRNSS-1B,GSO,35760.0,21501312.622307666,34745892.583898485,10402855.380422296,226.09115544164874,59.108252569849164,22.367286673775094,True,visible,36560066.664284304,36560069.26248798,48.61564674251855,-355.05940140859315,False,none,-0.46389856934547424,2.4888198412954807,1.198727899129175,0.09124992647852809,-0.8529058399144773,0.0015653526977789558,2.5982036739587784,2.5628219693899155,0.035381704568862915,0.007014880952380952
IRNSS-1D,GSO,35760.0,3235955.911999371,38081870.22518091,17807376.15394463,142.3093638872984,76.75750341370262,6.1413457512792435,True,visible,35930238.30495342,35930240.2997267,50.50395140994013,-105.87409244014744,False,none,-0.6888049691915512,2.6922449935227633,1.4764554326340862,-0.4723960469823489,0.532160531572238,0.0013217628557798597,1.9947732836008072,2.5628219693899155,0.5680486857891083,0.0025671812464265293
IRNSS-1G,GSO,35760.0,3619772.315574918,42007804.827858925,210897.9087380544,166.69940494077704,49.837366575970876,8.605287876697178,True,visible,37080226.10408504,37080226.66511262,48.33533721552536,-526.554881910234,False,none,-3.7940057069063187,2.4782283008098602,1.6511363504412007,-1.1611401573758773,-0.07934136473574682,-0.000921689952372463,0.5610275790095329,2.5628219693899155,2.0017943903803825,0.010958075278990504
IRNSS-1I,GSO,35760.0,36381804.87405912,12022109.776235603,17596478.245206572,276.23068561896775,30.72528044358231,21.875175963335074,True,visible,38550986.64744477,38550989.8927202,47.645170158860225,256.89567436990365,False,none,1.2787564843893051,2.5635606683790684,1.5272272031213012,0.4463741613618206,1.4174433131980564,0.0018207368483071059,3.245275430381298,2.5628219693899155,0.6824534609913826,0.0
IRNSS-1C,GEO,35790.0,5137819.080272537,41849799.41527064,0.0,170.39265354484695,49.903170099337025,9.182710705254571,True,visible,37075927.11391871,37076128.012304954,48.54469644249225,-0.38606546248228585,True,step,-2.408691070973873,202.42764347232878,1.249668219926263,-1.2237305874377942,0.5033879556587308,0.0014306644519594591,200.89838624745607,2.473654128611088,198.424732118845,0.9608857528681756
IRNSS-1E,GEO,35790.0,-15624820.046614861,39162072.14271101,0.0,129.5583127646211,36.21218983597901,5.556523706342527,True,visible,38073664.035167545,38073669.471964814,46.45252413744834,1.115006532660963,False,none,2.8739752992987633,2.4010654957965016,2.419042472844055,1.2549311584939158,-0.4144923790153783,-0.002662449240137808,5.436797268688679,2.473654128611088,2.963143140077591,0.005292482790905512
IRNSS-1F,GEO,35790.0,35560388.85535675,22655278.423709977,0.0,240.78419703300602,28.1014204872323,24.584954624461368,True,visible,38776587.04716054,38776583.40823951,46.17237959708953,0.9385532336481158,False,none,-3.871353231370449,2.200054538436234,2.902644606145621,-2.0116054014809155,-0.7181936390466461,-0.004354140064508769,-3.6389210298657417,2.473654128611088,6.1125751584768295,0.012712264150943398
IRNSS-1B,GSO,35790.0,21511701.638220206,34750973.16443634,10364335.615601176,226.03143422330336,59.053365207626214,22.35502970827648,True,visible,36562779.30887927,36562780.443731114,49.19604754716228,-360.8890007839238,False,none,-1.4633518308401108,2.3817296493798494,1.284682776557624,-0.9705725249950476,0.5804008046437303,-8.682688861869473e-05,1.1348518431186676,2.473654128611088,1.3388022854924202,0.01035922398335099
IRNSS-1D,GSO,35790.0,3231472.285537619,38092531.0642914,17785374.890167385,142.37249877463668,76.72062990013839,6.145183188643579,True,visible,35931029.732163094,35931033.59458561,49.61768159238975,-102.56758686003565,False,none,1.8676492348313332,3.053483922034502,1.3430948666709608,0.6022944592161983,-0.886269817550378,0.0010666899338042254,3.8624225184321404,2.473654128611088,1.3887683898210526,0.0
IRNSS-1G,GSO,35790.0,3631309.4488509297,42007009.79083917,166180.9827495229,166.7469288638625,49.77323346489116,8.612340908886155,True,visible,37084278.83872577,37084279.639575854,48.11644118374617,-528.8311457017728,False,none,0.23982250690460205,2.18578025046736,1.7227317375789493,-0.8039151623801535,-0.21889603177918815,-0.0001687057272620026,0.800850085914135,2.473654128611088,1.6728040426969528,0.0057570837134374294
IRNSS-1I,GSO,35790.0,36370330.63708102,12023558.183924386,17619193.90741786,276.2661824849698,30.747551126172453,21.867413192180976,True,visible,38549032.00880848,38549034.48246261,46.03438598755306,252.3678010844146,False,none,-0.7716213017702103,2.3732108622789383,1.4138094478160652,0.07104441584211074,-1.6107841713071664,3.527078597737685e-05,2.473654128611088,2.473654128611088,0.0,0.0006410256410256409
IRNSS-1C,GEO,35820.0,5137818.510351542,41849799.485238746,0.0,170.39265218035544,49.903169977367455,9.182710480888709,True,visible,37075927.121657774,37076129.47636011,49.13653227040826,-0.1829421149676058,True,step,1.456316091120243,202.43338998779655,1.2491488808625244,-0.06299301102194894,0.5918358279160074,0.002141571852636292,202.35470233857632,2.173373617231846,200.18132872134447,0.9549567287608286
IRNSS-1E,GEO,35820.0,-15624820.579933729,39162071.929928325,0.0,129.55831193995306,36.212189288806,5.5565236790455454,True,visible,38073664.07995223,38073662.98961082,46.355834111760174,0.5383409462723314,False,none,-6.52713868021965,2.4268702547997236,2.374654952814126,-1.4811464133610497,-0.09669002568816865,-0.0027270989686135304,-1.0903414115309715,2.173373617231846,3.2637150287628174,0.009639706162132734
IRNSS-1F,GEO,35820.0,35560388.546831526,22655278.907980222,0.0,240.7841963678064,28.10142109453133,24.58495456517119,True,visible,38776586.99173152,38776588.64140789,46.791282718960495,-1.5290956754849572,False,none,5.288597404956818,1.946951512247324,2.843384698654763,-0.10454974217765618,0.6189031218709644,0.0004625997358871983,1.649676375091076,2.173373617231846,0.52369724214077,0.0057862039656408435
IRNSS-1B,GSO,35820.0,21522112.782243863,34756008.23968355,10325766.249117995,225.97193780023147,58.99836187474554,22.34279710695215,True,visible,36565502.32162723,36565505.27823778,49.1976628024255,-355.5424314497568,False,none,1.821758709847927,2.563675846904516,1.2445830634356323,0.31571593540522286,0.0016152552632178185,0.0014035960718550987,2.9566105529665947,2.173373617231846,0.7832369357347488,0.0
IRNSS-1D,GSO,35820.0,3227035.345683256,38103211.416101985,17763288.509100635,142.43588083513103,76.68366628480565,6.149046352664434,True,visible,35931825.29942566,35931827.47279928,49.511051729724045,-105.58354470788902,False,none,-1.6890489012002945,2.942388175986707,1.3785659140639952,-0.5578366263879367,-0.10662986266570584,0.0004702962993091832,2.173373617231846,2.173373617231846,0.0,0.005180485912908572
IRNSS-1G,GSO,35820.0,3642842.992987983,42006164.28102613,121463.26145164855,166.79431886153395,49.70908672248909,8.619383785025594,True,visible,37088338.34304234,37088342.35827729,48.34809093682727,-533.1887299539753,False,none,3.2143848687410355,2.6085696648806334,1.7021059981775986,0.8264263749029835,0.23164975308110058,0.0009208368929362205,4.01523495465517,2.173373617231846,1.8418613374233246,0.0
