t,Svid,satellite_id,x,y,z,solved_x,solved_y,solved_z,pseudorange_m,predicted_range_m,residual_m,abs_residual_m,cn0_db_hz,elevation_deg,azimuth_deg
1454.0,17,GPS_17_GPS_L1,11619022.857945615,-13741452.371706588,19940391.8326476,-2696815.949162527,-4302075.688074439,3847248.610153501,23516351.467724305,23516681.98760849,-330.5198841840029,330.5198841840029,25.3,25.36426767147957,53.77957563662082
1454.0,19,GPS_19_GPS_L1,3271693.5416686614,-14483158.353263188,21720759.365060583,-2696815.949162527,-4302075.688074439,3847248.610153501,21417892.368751954,21418215.06296283,-322.6942108757794,322.6942108757794,35.9,45.12663141720627,43.827973910633695
1454.0,24,GPS_24_GPS_L1,-20773857.10551031,-11465907.30049485,12098749.168539863,-2696815.949162527,-4302075.688074439,3847248.610153501,21122812.494248424,21123142.801308144,-330.3070597201586,330.3070597201586,33.1,55.770813119835935,255.65432073929608
1454.0,25,GPS_25_GPS_L1,-17433333.141840868,9289905.228016317,17382612.370469425,-2696815.949162527,-4302075.688074439,3847248.610153501,24188784.207142044,24189108.216665477,-324.0095234327018,324.0095234327018,38.0,12.598505906949654,303.4121520487862
1454.0,2,GPS_2_GPS_L1,-12812158.191817343,-22571162.185742173,6412237.251856246,-2696815.949162527,-4302075.688074439,3847248.610153501,21039134.61566206,21039459.04431401,-324.4286519475281,324.4286519475281,38.8,59.53405879347329,173.90371176682223
1454.0,6,GPS_6_GPS_L1,-3567562.125954468,-21857606.26493569,14679268.27875799,-2696815.949162527,-4302075.688074439,3847248.610153501,20646405.32634487,20646731.04490255,-325.71855767816305,325.71855767816305,31.4,65.34050548774688,94.59131130731916
1455.0,12,GPS_12_GPS_L1,-15378742.735549023,-1739987.8399515776,21325172.95262152,-2696834.116793981,-4302057.00616614,3847261.0433523417,21745303.94886223,21745629.660579942,-325.71171771362424,325.71171771362424,43.6,40.87321197934506,312.58871868409204
1455.0,19,GPS_19_GPS_L1,3274517.7400611755,-14483114.880687851,21720366.311178274,-2696834.116793981,-4302057.00616614,3847261.0433523417,21418333.66374779,21418657.155795626,-323.4920478351414,323.4920478351414,34.3,45.11992228255032,43.833049967445
1455.0,24,GPS_24_GPS_L1,-20774627.62616216,-11467289.544590011,12096194.500762774,-2696834.116793981,-4302057.00616614,3847261.0433523417,21122934.80959382,21123259.187015336,-324.3774215169251,324.3774215169251,33.7,55.76903246209068,255.639693786386
1455.0,25,GPS_25_GPS_L1,-17432561.595047925,9287768.909576004,17384527.6135879,-2696834.116793981,-4302057.00616614,3847261.0433523417,24188155.24246297,24188481.12071451,-325.8782515414059,325.8782515414059,38.0,12.60459586522778,303.415748808101
1455.0,2,GPS_2_GPS_L1,-12811491.99048404,-22570764.11323464,6415267.030279189,-2696834.116793981,-4302057.00616614,3847261.0433523417,21038844.11549307,21039168.66262894,-324.54713587090373,324.54713587090373,38.0,59.54210121423588,173.8997271009311
1455.0,6,GPS_6_GPS_L1,-3566346.1140196025,-21856198.30460512,14681673.058046209,-2696834.116793981,-4302057.00616614,3847261.0433523417,20646425.1105568,20646753.050855797,-327.94029899686575,327.94029899686575,29.8,65.34015906524007,94.57143453525389
1456.0,12,GPS_12_GPS_L1,-15377482.748974845,-1742445.6982270498,21325888.527860176,-2696836.424533877,-4302036.485742374,3847270.7877362473,21744830.27470068,21745168.987857196,-338.71315651759505,338.71315651759505,43.7,40.879934551662856,312.5934584670135
1456.0,17,GPS_17_GPS_L1,11623897.620092591,-13741477.264913397,19937462.400952835,-2696836.424533877,-4302036.485742374,3847270.7877362473,23517326.99819214,23517668.50583675,-341.5076446123421,341.5076446123421,21.6,25.35272681885697,53.78794623261352
1456.0,19,GPS_19_GPS_L1,3277341.8906040336,-14483071.580127308,21719972.78196722,-2696836.424533877,-4302036.485742374,3847270.7877362473,21418769.26282601,21419097.990082342,-328.7272563315928,328.7272563315928,36.6,45.11317352872825,43.83809564961644
1456.0,24,GPS_24_GPS_L1,-20775398.02060876,-11468671.495408814,12093639.577711413,-2696836.424533877,-4302036.485742374,3847270.7877362473,21123051.72881418,21123390.943812188,-339.2149980068207,339.2149980068207,36.0,55.76727013440145,255.6251204954011
1456.0,25,GPS_25_GPS_L1,-17431790.07119205,9285632.324873,17386442.47628438,-2696836.424533877,-4302036.485742374,3847270.7877362473,24187532.87335704,24187864.1613541,-331.28799705952406,331.28799705952406,40.0,12.61067284873433,303.41935397909054
1456.0,2,GPS_2_GPS_L1,-12810825.531930655,-22570365.78705695,6418296.674833128,-2696836.424533877,-4302036.485742374,3847270.7877362473,21038554.5148408,21038887.927785814,-333.4129450134933,333.4129450134933,35.9,59.55018235354657,173.89570092717668
1456.0,6,GPS_6_GPS_L1,-3565129.839911432,-21854790.17343153,14684077.525303803,-2696836.424533877,-4302036.485742374,3847270.7877362473,20646444.59511536,20646778.82245225,-334.2273368909955,334.2273368909955,32.1,65.33979834066517,94.5514515187547
1457.0,12,GPS_12_GPS_L1,-15376222.867676783,-1744903.7115461994,21326603.638450515,-2696855.8847503304,-4302017.697132061,3847293.2429796057,21744358.69918417,21744688.33817173,-329.6389875598252,329.6389875598252,42.6,40.886674355142205,312.59819501264246
1457.0,17,GPS_17_GPS_L1,11626334.732458234,-13741489.930383217,19935997.0699716,-2696855.8847503304,-4302017.697132061,3847293.2429796057,23517827.654668957,23518159.288768284,-331.6340993270278,331.6340993270278,23.2,25.346946412938856,53.79212060321346
1457.0,19,GPS_19_GPS_L1,3280165.993196972,-14483028.451575857,21719578.77744008,-2696855.8847503304,-4302017.697132061,3847293.2429796057,21419202.16386993,21419532.224977415,-330.06110748648643,330.06110748648643,36.2,45.10643152602507,43.84314680227731
1457.0,24,GPS_24_GPS_L1,-20776168.28877985,-11470053.152918596,12091084.399496902,-2696855.8847503304,-4302017.697132061,3847293.2429796057,21123169.84730232,21123502.596164808,-332.74886248633265,332.74886248633265,37.5,55.76551779234447,255.6105333410309
1457.0,25,GPS_25_GPS_L1,-17431018.57028868,9283495.473845448,17388356.95860686,-2696855.8847503304,-4302017.697132061,3847293.2429796057,24186903.00953748,24187230.612730164,-327.6031926833093,327.6031926833093,39.4,12.616767511086856,303.4229541870235
1457.0,2,GPS_2_GPS_L1,-12810158.816134444,-22569967.207257178,6421326.185449872,-2696855.8847503304,-4302017.697132061,3847293.2429796057,21038266.41324889,21038595.98631394,-329.5730650499463,329.5730650499463,33.2,59.558263297462766,173.89165496592236
1457.0,6,GPS_6_GPS_L1,-3563913.3036504174,-21853381.87150552,14686481.68042945,-2696855.8847503304,-4302017.697132061,3847293.2429796057,20646470.075620927,20646795.85145589,-325.77583496272564,325.77583496272564,30.9,65.33943102383512,94.53147524832808
1458.0,12,GPS_12_GPS_L1,-15374963.091703476,-1747361.879843396,21327318.28437444,-2696868.132807765,-4302003.432883827,3847299.5831183954,21743890.421224337,21744225.418431412,-334.99720707535744,334.99720707535744,42.5,40.89339508649911,312.60294097964135
1458.0,17,GPS_17_GPS_L1,11628771.665737225,-13741502.741728494,19934531.328861047,-2696868.132807765,-4302003.432883827,3847299.5831183954,23518320.816173837,23518654.89522233,-334.0790484920144,334.0790484920144,24.3,25.341151189151468,53.79628933760067
1458.0,19,GPS_19_GPS_L1,3282990.047641202,-14482985.495029217,21719184.297623407,-2696868.132807765,-4302003.432883827,3847299.5831183954,21419645.85728197,21419975.790288992,-329.9330070205033,329.9330070205033,37.9,45.09967383365861,43.84818698077007
1458.0,24,GPS_24_GPS_L1,-20776938.43061091,-11471434.517095936,12088528.966212517,-2696868.132807765,-4302003.432883827,3847299.5831183954,21123293.661686912,21123625.29940219,-331.6377152763307,331.6377152763307,39.2,55.76375670632513,255.5959706631056
1458.0,25,GPS_25_GPS_L1,-17430247.092430416,9281358.356645182,17390271.06041188,-2696868.132807765,-4302003.432883827,3847299.5831183954,24186281.539746348,24186613.022659313,-331.4829129651189,331.4829129651189,39.4,12.62284394180424,303.4265593690174
1458.0,2,GPS_2_GPS_L1,-12809491.843054729,-22569568.37387337,6424355.5621399805,-2696868.132807765,-4302003.432883827,3847299.5831183954,21037972.61544017,21038305.65177078,-333.0363306105137,333.0363306105137,31.8,59.56635115358407,173.88761038230453
1458.0,6,GPS_6_GPS_L1,-3562696.5051638065,-21851973.39881075,14688885.52350455,-2696868.132807765,-4302003.432883827,3847299.5831183954,20646485.06323011,20646817.921367265,-332.85813715681434,332.85813715681434,31.4,65.33905874641518,94.51147168675126
1459.0,12,GPS_12_GPS_L1,-15373703.421075836,-1749820.203107045,21328032.465629604,-2696898.7871739734,-4301991.426728261,3847340.293183067,21743420.04467538,21743724.43967752,-304.3950021415949,304.3950021415949,42.1,40.90015262705134,312.607650698102
1459.0,17,GPS_17_GPS_L1,11631208.419638967,-13741515.698920753,19933065.1777894,-2696898.7871739734,-4301991.426728261,3847340.293183067,23518834.963108733,23519137.30727553,-302.34416679665446,302.34416679665446,22.4,25.33539810911101,53.8004841879823
1459.0,19,GPS_19_GPS_L1,3285814.0540370587,-14482942.710478596,21718789.34250192,-2696898.7871739734,-4301991.426728261,3847340.293183067,21420082.055840623,21420394.79339465,-312.73755402863026,312.73755402863026,32.9,45.09296466804255,43.85326376802468
1459.0,24,GPS_24_GPS_L1,-20777708.44607241,-11472815.587981578,12085973.27783397,-2696898.7871739734,-4301991.426728261,3847340.293183067,21123413.87852019,21123718.198477916,-304.3199577257037,304.3199577257037,38.9,55.7619821022858,255.5813414506339
1459.0,25,GPS_25_GPS_L1,-17429475.637639653,9279220.973229568,17392184.781730197,-2696898.7871739734,-4301991.426728261,3847340.293183067,24185657.0719887,24185966.243393525,-309.17140482366085,309.17140482366085,38.0,12.628950087294296,303.4301510080694
1459.0,2,GPS_2_GPS_L1,-12808824.612707589,-22569169.28697748,6427384.804656536,-2696898.7871739734,-4301991.426728261,3847340.293183067,21037691.408873,21038000.393579647,-308.9847066476941,308.9847066476941,32.7,59.57439812847863,173.8835900395904
1459.0,6,GPS_6_GPS_L1,-3561479.444545092,-21850564.75552235,14691289.054283565,-2696898.7871739734,-4301991.426728261,3847340.293183067,20646513.84125044,20646819.375451915,-305.53420147672296,305.53420147672296,32.1,65.3386923225867,94.49158734104935
1460.0,12,GPS_12_GPS_L1,-15372443.85584502,-1752278.6812665043,21328746.18219648,-2696901.23545005,-4301965.239176119,3847339.10276336,21742949.368393254,21743271.964952487,-322.5965592339635,322.5965592339635,41.7,40.90689491162004,312.61237802411694
1460.0,17,GPS_17_GPS_L1,11633644.994533123,-13741528.80193515,19931598.61652752,-2696901.23545005,-4301965.239176119,3847339.10276336,23519317.33210225,23519636.89369302,-319.56159076839685,319.56159076839685,20.8,25.32962253469428,53.80466604126018
1460.0,19,GPS_19_GPS_L1,3288638.012191352,-14482900.097919604,21718393.912101388,-2696901.23545005,-4301965.239176119,3847339.10276336,21420523.650722794,21420847.66486606,-324.0141432657838,324.0141432657838,31.2,45.08623021791906,43.85832345888089
1460.0,24,GPS_24_GPS_L1,-20778478.33509133,-11474196.365536958,12083417.334482657,-2696901.23545005,-4301965.239176119,3847339.10276336,21123538.29250728,21123856.522406403,-318.22989912331104,318.22989912331104,38.3,55.76021324461166,255.5667433207979
1460.0,25,GPS_25_GPS_L1,-17428704.20597272,9277083.323649997,17394098.122508314,-2696901.23545005,-4301965.239176119,3847339.10276336,24185031.405120485,24185352.149037063,-320.74391657859087,320.74391657859087,37.0,12.635044322460036,303.4337473752943
1460.0,2,GPS_2_GPS_L1,-12808157.125021411,-22568769.946588542,6430413.913152495,-2696901.23545005,-4301965.239176119,3847339.10276336,21037401.50838408,21037726.240238108,-324.7318540289998,324.7318540289998,34.6,59.58246402539943,173.87954657657772
1460.0,6,GPS_6_GPS_L1,-3560262.12171664,-21849155.94161835,14693692.272857515,-2696901.23545005,-4301965.239176119,3847339.10276336,20646538.722028118,20646856.193092003,-317.4710638858378,317.4710638858378,32.6,65.3383146501467,94.47164458588304
1461.0,12,GPS_12_GPS_L1,-15371184.396053305,-1754737.3142686617,21329459.43406056,-2696905.828231997,-4301944.043425568,3847335.13762101,21742478.09258541,21742821.096903656,-343.00431824475527,343.00431824475527,42.0,40.91360509404939,312.6171559175594
1461.0,17,GPS_17_GPS_L1,11636081.390133914,-13741542.05074334,19930131.64524066,-2696905.828231997,-4301944.043425568,3847335.13762101,23519795.803852905,23520137.683421437,-341.87956853210926,341.87956853210926,22.8,25.323803530145053,53.80881124749102
1461.0,19,GPS_19_GPS_L1,3291461.9220322445,-14482857.657346008,21717998.006430656,-2696905.828231997,-4301944.043425568,3847335.13762101,21420970.641928405,21421301.120547444,-330.4786190390587,330.4786190390587,32.4,45.07944133165334,43.86333284585185
1461.0,24,GPS_24_GPS_L1,-20779248.09764214,-11475576.849809453,12080861.136121497,-2696905.828231997,-4301944.043425568,3847335.13762101,21123656.111119617,21123992.519334674,-336.4082150571048,336.4082150571048,37.1,55.75847298607968,255.5522374294761
1461.0,25,GPS_25_GPS_L1,-17427932.797489814,9274945.40796855,17396011.08268319,-2696905.828231997,-4301944.043425568,3847335.13762101,24184407.836858656,24184741.111053567,-333.2741949111223,333.2741949111223,36.5,12.641118777008115,303.4373602158642
1461.0,2,GPS_2_GPS_L1,-12807489.379985696,-22568370.35276255,6433442.887502118,-2696905.828231997,-4301944.043425568,3847335.13762101,21037109.209614944,21037447.16369897,-337.95408402755857,337.95408402755857,35.2,59.590596765396015,173.87545415116065
1461.0,6,GPS_6_GPS_L1,-3559044.5366514605,-21847746.957134403,14696095.179218829,-2696905.828231997,-4301944.043425568,3847335.13762101,20646554.309298795,20646890.261718307,-335.95241951197386,335.95241951197386,33.3,65.3379258549525,94.45153558513998
1462.0,12,GPS_12_GPS_L1,-15369925.041758137,-1757196.102030323,21330172.22119883,-2696929.6024603574,-4301926.104766152,3847364.14882621,21742009.514801804,21742332.9540945,-323.4392926953733,323.4392926953733,42.6,40.9203639861402,312.6218842523777
1462.0,17,GPS_17_GPS_L1,11638517.606128952,-13741555.445316607,19928664.264110405,-2696929.6024603574,-4301926.104766152,3847364.14882621,23520301.55660922,23520626.31298477,-324.75637554749846,324.75637554749846,22.6,25.318025438363765,53.812990113373175
1462.0,19,GPS_19_GPS_L1,3294285.7836290286,-14482815.388749477,21717601.625478733,-2696929.6024603574,-4301926.104766152,3847364.14882621,21421408.039667454,21421730.926496044,-322.88682859018445,322.88682859018445,31.3,45.07270413305257,43.86839513620812
1462.0,24,GPS_24_GPS_L1,-20780017.733657047,-11476957.040770466,12078304.682854002,-2696929.6024603574,-4301926.104766152,3847364.14882621,21123773.03024679,21124098.261652432,-325.2314056418836,325.2314056418836,36.3,55.75671751904029,255.5376286109554
1462.0,25,GPS_25_GPS_L1,-17427161.4122249,9272807.226174634,17397923.66225683,-2696929.6024603574,-4301926.104766152,3847364.14882621,24183779.47180959,24184101.74686211,-322.2750525213778,322.2750525213778,37.0,12.647230674760314,303.44095048722824
1462.0,2,GPS_2_GPS_L1,-12806821.37760888,-22567970.5055665,6436471.727494863,-2696929.6024603574,-4301926.104766152,3847364.14882621,21036829.20222894,21037152.08413784,-322.8819088973105,322.8819088973105,34.9,59.59866540461474,173.87137187346238
1462.0,6,GPS_6_GPS_L1,-3557826.68942931,-21846337.80223026,14698497.773148509,-2696929.6024603574,-4301926.104766152,3847364.14882621,20646581.58836745,20646903.558097158,-321.969729706645,321.969729706645,34.8,65.33753094663028,94.43158359808696
1463.0,12,GPS_12_GPS_L1,-15368665.792992964,-1759655.0445155324,21330884.543601785,-2696940.928151148,-4301907.50990546,3847368.743012137,21741541.236723408,21741871.66270419,-330.4259807802737,330.4259807802737,42.5,40.92708281730329,312.6266510137257
1463.0,17,GPS_17_GPS_L1,11640953.642780537,-13741568.98562966,19927196.47297204,-2696940.928151148,-4301907.50990546,3847368.743012137,23520795.017787386,23521124.32109935,-329.3033119626343,329.3033119626343,26.3,25.31221674767592,53.81714377311718
1463.0,19,GPS_19_GPS_L1,3297109.5967969643,-14482773.292125432,21717204.76927029,-2696940.928151148,-4301907.50990546,3847368.743012137,21421847.835658904,21422177.979294308,-330.1436354033649,330.1436354033649,33.7,45.065928047065945,43.87341545563439
1463.0,24,GPS_24_GPS_L1,-20780787.243065104,-11478336.938386053,12075747.974793935,-2696940.928151148,-4301907.50990546,3847368.743012137,21123895.945135985,21124224.522225834,-328.5770898498595,328.5770898498595,36.3,55.75496646134113,255.5231053044803
1463.0,25,GPS_25_GPS_L1,-17426390.050246652,9270668.77835385,17399835.86114515,-2696940.928151148,-4301907.50990546,3847368.743012137,24183152.905427992,24183483.279484272,-330.37405627965927,330.37405627965927,37.0,12.653311103241764,303.44455871222726
1463.0,2,GPS_2_GPS_L1,-12806153.117809547,-22567570.405014098,6439500.433326074,-2696940.928151148,-4301907.50990546,3847368.743012137,21036536.003887773,21036866.65816029,-330.65427251905203,330.65427251905203,36.0,59.60678341806628,173.86728334984772
1463.0,6,GPS_6_GPS_L1,-3556608.579963087,-21844928.4768726,14700900.054756736,-2696940.928151148,-4301907.50990546,3847368.743012137,20646600.47316004,20646930.887035996,-330.4138759560883,330.4138759560883,34.7,65.33713677791842,94.41151302174153
1464.0,12,GPS_12_GPS_L1,-15367406.649796303,-1762114.141678161,21331596.4012571,-2696950.5517297992,-4301887.506634058,3847382.282539028,21741072.059581537,21741404.044531036,-331.98494949936867,331.98494949936867,42.4,40.93382828119879,312.63138770950644
1464.0,17,GPS_17_GPS_L1,11643389.49998097,-13741582.671654886,19925728.27188385,-2696950.5517297992,-4301887.506634058,3847382.282539028,23521282.183637712,23521615.747229148,-333.56359143555164,333.56359143555164,35.4,25.306424526943,53.82131726604978
1464.0,19,GPS_19_GPS_L1,3299933.361452925,-14482731.367467787,21716807.43781576,-2696950.5517297992,-4301887.506634058,3847382.282539028,21422291.229473744,21422617.80844961,-326.57897586748004,326.57897586748004,33.5,45.05917608384292,43.87846875994703
1464.0,24,GPS_24_GPS_L1,-20781556.62583324,-11479716.542689567,12073191.01192978,-2696950.5517297992,-4301887.506634058,3847382.282539028,21124017.061584443,21124349.357527245,-332.29594280198216,332.29594280198216,36.3,55.75320408091033,255.50851632948616
1464.0,25,GPS_25_GPS_L1,-17425618.71161989,9268530.064581135,17401747.67927366,-2696950.5517297992,-4301887.506634058,3847382.282539028,24182533.234586805,24182860.048586138,-326.8139993324876,326.8139993324876,36.2,12.659410379430264,303.4481516880297
1464.0,2,GPS_2_GPS_L1,-12805484.6006155,-22567170.051184043,6442529.004697399,-2696950.5517297992,-4301887.506634058,3847382.282539028,21036252.998804323,21036582.26897262,-329.2701682969928,329.2701682969928,35.9,59.61485795522178,173.86319187326225
1464.0,6,GPS_6_GPS_L1,-3555390.208314494,-21843518.981200024,14703302.0238606,-2696950.5517297992,-4301887.506634058,3847382.282539028,20646627.45266289,20646954.90534854,-327.45268565043807,327.45268565043807,35.7,65.33673088807186,94.39153615846536
1465.0,12,GPS_12_GPS_L1,-15366147.612212949,-1764573.393459984,21332307.794148903,-2696963.76472507,-4301867.715672276,3847395.544297021,21740602.28260016,21740934.6216762,-332.33907603845,332.33907603845,42.8,40.940567991764034,312.63613411935336
1465.0,17,GPS_17_GPS_L1,11645825.177588312,-13741596.503364578,19924259.66092474,-2696963.76472507,-4301867.715672276,3847395.544297021,23521773.24653528,23522109.472865008,-336.226329728961,336.226329728961,36.0,25.3006328365546,53.8254850072373
1465.0,19,GPS_19_GPS_L1,3302757.077584557,-14482689.614769336,21716409.631115645,-2696963.76472507,-4301867.715672276,3847395.544297021,21422731.924901847,21423058.81898524,-326.89408339187503,326.89408339187503,34.6,45.05242151214336,43.88351069462624
1465.0,24,GPS_24_GPS_L1,-20782325.88190054,-11481095.853664946,12070633.794342082,-2696963.76472507,-4301867.715672276,3847395.544297021,21124139.37694825,21124471.2805721,-331.9036238528788,331.9036238528788,36.7,55.7514433505516,255.4939528325613
1465.0,25,GPS_25_GPS_L1,-17424847.396361616,9266391.084798826,17403659.116686404,-2696963.76472507,-4301867.715672276,3847395.544297021,24181906.968056925,24182234.90886813,-327.94081120565534,327.94081120565534,36.7,12.665507042803569,303.4517499211716
1465.0,28,GPS_28_GPS_L1,12256903.40454311,-23631162.23440068,1537332.7763965146,-2696963.76472507,-4301867.715672276,3847395.544297021,24547097.646030977,24547426.747003455,-329.10097247734666,329.10097247734666,27.6,12.479144132749491,106.8613184709246
1465.0,2,GPS_2_GPS_L1,-12804815.825964935,-22566769.44410144,6445557.441716324,-2696963.76472507,-4301867.715672276,3847395.544297021,21035963.39803245,21036296.101887498,-332.7038550488651,332.7038550488651,36.2,59.62294944604712,173.8591025261835
1465.0,6,GPS_6_GPS_L1,-3554171.5744356588,-21842109.315224294,14705703.680493398,-2696963.76472507,-4301867.715672276,3847395.544297021,20646652.03357149,20646978.86326889,-326.8296974003315,326.8296974003315,36.6,65.33632845155687,94.3715313585979
1466.0,12,GPS_12_GPS_L1,-15364888.680302784,-1767032.7997729974,21333018.72225277,-2696978.7708659405,-4301849.748719233,3847409.3918974423,21740135.803314943,21740463.934610102,-328.1312951594591,328.1312951594591,43.2,40.94729780866817,312.6408836771681
1466.0,17,GPS_17_GPS_L1,11648260.675467834,-13741610.48073115,19922790.640169263,-2696978.7708659405,-4301849.748719233,3847409.3918974423,23522277.500280008,23522603.16647743,-325.66619742289186,325.66619742289186,32.7,25.294840264275567,53.82965206226621
1466.0,19,GPS_19_GPS_L1,3305580.7451507733,-14482648.03402342,21716011.349174432,-2696978.7708659405,-4301849.748719233,3847409.3918974423,21423166.62445992,21423499.022731524,-332.39827160537243,332.39827160537243,34.5,45.04566540214767,43.88854736678351
1466.0,24,GPS_24_GPS_L1,-20783095.01121386,-11482474.871309897,12068076.322085788,-2696978.7708659405,-4301849.748719233,3847409.3918974423,21124262.891461145,21124590.94485972,-328.05339857563376,328.05339857563376,36.4,55.74967333450987,255.4794047133524
1466.0,25,GPS_25_GPS_L1,-17424076.104541272,9264251.839094674,17405570.173297405,-2696978.7708659405,-4301849.748719233,3847409.3918974423,24181281.001298618,24181609.374496277,-328.3731976598501,328.3731976598501,36.2,12.67159419956744,303.4553518287458
1466.0,28,GPS_28_GPS_L1,12257150.856495246,-23631163.148324493,1534137.5320909836,-2696978.7708659405,-4301849.748719233,3847409.3918974423,24547574.615213346,24547903.70091616,-329.0857028141618,329.0857028141618,30.2,12.473793345196944,106.86669258644994
1466.0,2,GPS_2_GPS_L1,-12804146.793858184,-22566368.583828703,6448585.744208703,-2696978.7708659405,-4301849.748719233,3847409.3918974423,21035678.294126816,21036007.51423351,-329.22010669484735,329.22010669484735,35.6,59.63104446988157,173.85502479525348
1466.0,6,GPS_6_GPS_L1,-3552952.678324526,-21840699.479010783,14708105.024597151,-2696978.7708659405,-4301849.748719233,3847409.3918974423,20646675.115496945,20647001.012692872,-325.89719592779875,325.89719592779875,36.0,65.33592771417274,94.35152110720688
1467.0,12,GPS_12_GPS_L1,-15363629.854079103,-1769492.360620481,21333729.185570627,-2696988.159719307,-4301831.421643571,3847421.88481756,21739665.426825363,21739997.60693748,-332.1801121160388,332.1801121160388,43.4,40.95402147893496,312.6456374876189
1467.0,17,GPS_17_GPS_L1,11650695.99383826,-13741624.603728846,19921321.20947889,-2696988.159719307,-4301831.421643571,3847421.88481756,23522760.768650137,23523094.511354975,-333.7427048385143,333.7427048385143,33.8,25.289053330518804,53.83381796100587
1467.0,19,GPS_19_GPS_L1,3308404.36391625,-14482606.625226071,21715612.59202409,-2696988.159719307,-4301831.421643571,3847421.88481756,21423612.71622896,21423938.999584552,-326.28335559368134,326.28335559368134,34.6,45.03891302296524,43.89357720595087
1467.0,24,GPS_24_GPS_L1,-20783864.013726912,-11483853.595634542,12065518.595192883,-2696988.159719307,-4301831.421643571,3847421.88481756,21124384.907109417,21124716.19234358,-331.2852341644466,331.2852341644466,36.4,55.747897534713296,255.46487590725403
1467.0,25,GPS_25_GPS_L1,-17423304.836219825,9262112.327532934,17407480.849041745,-2696988.159719307,-4301831.421643571,3847421.88481756,24180658.93193982,24180987.82102663,-328.8890868090093,328.8890868090093,36.7,12.677676813314044,303.4589584895928
1467.0,28,GPS_28_GPS_L1,12257398.11578992,-23631163.727096107,1530942.2554757516,-2696988.159719307,-4301831.421643571,3847421.88481756,24548047.3873986,24548377.423465393,-330.03606679290533,330.03606679290533,27.6,12.468453637200106,106.8720693331314
1467.0,2,GPS_2_GPS_L1,-12803477.504258871,-22565967.47040617,6451613.912166935,-2696988.159719307,-4301831.421643571,3847421.88481756,21035392.290941637,21035722.202822305,-329.9118806682527,329.9118806682527,35.0,59.63914880483938,173.8509617416862
1467.0,6,GPS_6_GPS_L1,-3551733.519963783,-21839289.472606465,14710506.056145089,-2696988.159719307,-4301831.421643571,3847421.88481756,20646693.70063311,20647024.53704866,-330.83641555160284,330.83641555160284,35.7,65.3355335654997,94.3315026877633
1468.0,12,GPS_12_GPS_L1,-15362371.133603027,-1771952.075912158,21334439.184077386,-2697003.2173080696,-4301811.527990027,3847430.581079002,21739195.35003079,21739530.886928562,-335.53689777106047,335.53689777106047,43.8,40.96074995413735,312.6503927533226
1468.0,17,GPS_17_GPS_L1,11653131.132386995,-13741638.87232906,19919851.369035468,-2697003.2173080696,-4301811.527990027,3847430.581079002,23523254.229866263,23523592.543027185,-338.3131609223783,338.3131609223783,35.2,25.283265386803244,53.8379822357517
1468.0,19,GPS_19_GPS_L1,3311227.9339418462,-14482565.388369042,21715213.35965479,-2697003.2173080696,-4301811.527990027,3847430.581079002,21424056.109768413,21424384.522194367,-328.41242595389485,328.41242595389485,34.8,45.03215924743158,43.89860660792092
1468.0,24,GPS_24_GPS_L1,-20784632.889384285,-11485232.02663236,12062960.613726009,-2697003.2173080696,-4301811.527990027,3847430.581079002,21124506.323075447,21124838.719663914,-332.3965884670615,332.3965884670615,37.1,55.746125799401725,255.4503466968893
1468.0,25,GPS_25_GPS_L1,-17422533.591431238,9259972.550102968,17409391.14392137,-2697003.2173080696,-4301811.527990027,3847430.581079002,24180033.864558976,24180364.068560515,-330.2040015384555,330.2040015384555,36.6,12.683764908507904,303.46256360914884
1468.0,28,GPS_28_GPS_L1,12257645.18246374,-23631163.97068437,1527746.9467073542,-2697003.2173080696,-4301811.527990027,3847430.581079002,24548524.35658053,24548855.508521426,-331.1519408971071,331.1519408971071,25.1,12.463113484795864,106.8774419259167
1468.0,2,GPS_2_GPS_L1,-12802807.957131166,-22565566.10387464,6454641.945580403,-2697003.2173080696,-4301811.527990027,3847430.581079002,21035100.29181008,21035436.095949195,-335.8041391149163,335.8041391149163,35.7,59.64725580688325,173.84688519173048
1468.0,6,GPS_6_GPS_L1,-3550514.099405453,-21837879.296138704,14712906.774973623,-2697003.2173080696,-4301811.527990027,3847430.581079002,20646721.87903049,20647051.278936956,-329.39990646764636,329.39990646764636,36.0,65.33513309525455,94.31147818980146
1469.0,12,GPS_12_GPS_L1,-15361112.518934429,-1774411.9455599897,21335148.717748687,-2697021.2186706606,-4301795.311952105,3847446.2768378695,21738729.47043162,21739057.28875956,-327.81832794100046,327.81832794100046,44.0,40.967482253571006,312.65514573034267
1469.0,17,GPS_17_GPS_L1,11655566.091074724,-13741653.286504442,19918381.11885625,-2697021.2186706606,-4301795.311952105,3847446.2768378695,23523755.48578717,23524086.119549554,-330.6337623856962,330.6337623856962,36.6,25.277461853007463,53.84214577602032
1469.0,19,GPS_19_GPS_L1,3314051.4551612088,-14482524.323445952,21714813.652074605,-2697021.2186706606,-4301795.311952105,3847446.2768378695,21424496.205691807,21424823.33222925,-327.12653744220734,327.12653744220734,34.7,45.02539256469824,43.90364193212299
