t,satellite_id,Svid,residual_m,abs_residual_m,cn0_db_hz,elevation_deg
1635.0,GPS_6_GPS_L1,6,3.5898335091769695,3.5898335091769695,35.9,65.22250917188953
1636.0,GPS_12_GPS_L1,12,-0.11036018654704094,0.11036018654704094,41.3,42.09706627250854
1636.0,GPS_17_GPS_L1,17,-6.176398552954197,6.176398552954197,35.8,24.318233579125167
1636.0,GPS_19_GPS_L1,19,4.627734538167715,4.627734538167715,37.4,43.90652333327186
1636.0,GPS_24_GPS_L1,24,0.6345649845898151,0.6345649845898151,40.0,55.41038727509604
1636.0,GPS_25_GPS_L1,25,0.4114944264292717,0.4114944264292717,34.6,13.711142940061164
1636.0,GPS_28_GPS_L1,28,2.659808937460184,2.659808937460184,27.2,11.5642529761888
1636.0,GPS_2_GPS_L1,2,-3.4069732166826725,3.4069732166826725,29.5,61.00166744241527
1636.0,GPS_6_GPS_L1,6,1.3601290620863438,1.3601290620863438,34.1,65.22147312622458
1637.0,GPS_12_GPS_L1,12,-0.2733946181833744,0.2733946181833744,41.0,42.10388384238147
1637.0,GPS_17_GPS_L1,17,-0.8284917622804642,0.8284917622804642,35.1,24.31244295476388
1637.0,GPS_19_GPS_L1,19,2.409458391368389,2.409458391368389,37.3,43.89977892133483
1637.0,GPS_24_GPS_L1,24,-1.3149673379957676,1.3149673379957676,39.6,55.4082640183369
1637.0,GPS_25_GPS_L1,25,0.339580912142992,0.339580912142992,35.4,13.71731699195309
1637.0,GPS_28_GPS_L1,28,-0.3370789438486099,0.3370789438486099,30.0,11.558846250410731
1637.0,GPS_2_GPS_L1,2,2.4449261128902435,2.4449261128902435,26.5,61.00974063015756
1637.0,GPS_6_GPS_L1,6,-2.440032746642828,2.440032746642828,32.8,65.2204423292563
1638.0,GPS_12_GPS_L1,12,-1.9977138563990593,1.9977138563990593,41.5,42.11072190607808
1638.0,GPS_17_GPS_L1,17,-3.5347523018717766,3.5347523018717766,36.1,24.30665155544581
1638.0,GPS_19_GPS_L1,19,4.001807492226362,4.001807492226362,37.4,43.8930371995775
1638.0,GPS_24_GPS_L1,24,1.4109243713319302,1.4109243713319302,40.0,55.40614623401283
1638.0,GPS_25_GPS_L1,25,0.8341173678636551,0.8341173678636551,34.0,13.723508607518871
1638.0,GPS_28_GPS_L1,28,1.0676589272916317,1.0676589272916317,30.2,11.553424531112386
1638.0,GPS_2_GPS_L1,2,-1.9556504637002945,1.9556504637002945,34.0,61.01779530675664
1638.0,GPS_6_GPS_L1,6,0.1736084446310997,0.1736084446310997,33.0,65.21939431315018
1639.0,GPS_12_GPS_L1,12,-0.20245836302638054,0.20245836302638054,42.0,42.11753051117392
1639.0,GPS_17_GPS_L1,17,-3.2123454734683037,3.2123454734683037,33.6,24.3008322281556
1639.0,GPS_19_GPS_L1,19,2.1061965376138687,2.1061965376138687,37.2,43.88625851421905
1639.0,GPS_24_GPS_L1,24,-3.3683171682059765,3.3683171682059765,40.4,55.40404746057735
1639.0,GPS_25_GPS_L1,25,1.8003340065479279,1.8003340065479279,29.0,13.72968083657486
1639.0,GPS_28_GPS_L1,28,0.3099314197897911,0.3099314197897911,30.8,11.548015255159306
1639.0,GPS_2_GPS_L1,2,1.4891272597014904,1.4891272597014904,34.8,61.02590398007862
1639.0,GPS_6_GPS_L1,6,1.0775317661464214,1.0775317661464214,33.3,65.21834054311168
1640.0,GPS_12_GPS_L1,12,1.079437728971243,1.079437728971243,40.7,42.12435000770231
1640.0,GPS_17_GPS_L1,17,1.7477795518934727,1.7477795518934727,26.9,24.29502877290001
1640.0,GPS_19_GPS_L1,19,-2.5985123813152313,2.5985123813152313,35.6,43.87950026541407
1640.0,GPS_24_GPS_L1,24,2.4618068374693394,2.4618068374693394,40.1,55.401930729250175
1640.0,GPS_25_GPS_L1,25,-1.5356214568018913,1.5356214568018913,31.4,13.7358586724731
1640.0,GPS_28_GPS_L1,28,0.4819757677614689,0.4819757677614689,30.5,11.54260157075165
1640.0,GPS_2_GPS_L1,2,-2.602537963539362,2.602537963539362,31.2,61.03398521453821
1640.0,GPS_6_GPS_L1,6,0.9656719267368317,0.9656719267368317,35.4,65.21728816679328
1641.0,GPS_12_GPS_L1,12,-3.9155945032835007,3.9155945032835007,39.9,42.13115435009211
1641.0,GPS_17_GPS_L1,17,-1.0512923039495945,1.0512923039495945,30.9,24.289194003778707
1641.0,GPS_19_GPS_L1,19,2.7896746397018433,2.7896746397018433,37.2,43.87270368599977
1641.0,GPS_24_GPS_L1,24,1.1544007547199726,1.1544007547199726,38.7,55.39984166704763
1641.0,GPS_25_GPS_L1,25,1.8560142330825329,1.8560142330825329,31.2,13.742029925507266
1641.0,GPS_28_GPS_L1,28,-0.6837288625538349,0.6837288625538349,29.3,11.5371890454626
1641.0,GPS_2_GPS_L1,2,-0.21446513384580612,0.21446513384580612,36.5,61.04211009469784
1641.0,GPS_6_GPS_L1,6,0.06499117240309715,0.06499117240309715,37.2,65.21621813684703
1642.0,GPS_12_GPS_L1,12,-3.5385314151644707,3.5385314151644707,40.3,42.137955119987815
1642.0,GPS_17_GPS_L1,17,0.4711747467517853,0.4711747467517853,26.2,24.28333231882676
1642.0,GPS_19_GPS_L1,19,-0.4269345663487911,0.4269345663487911,37.5,43.86587865036238
1642.0,GPS_24_GPS_L1,24,-0.7803920805454254,0.7803920805454254,37.0,55.39776914526275
1642.0,GPS_25_GPS_L1,25,2.6921408399939537,2.6921408399939537,31.2,13.748200255690524
1642.0,GPS_28_GPS_L1,28,-1.4961034432053566,1.4961034432053566,30.0,11.53176166510913
1642.0,GPS_2_GPS_L1,2,0.5262183360755444,0.5262183360755444,39.1,61.050247755671016
1642.0,GPS_6_GPS_L1,6,2.5524275712668896,2.5524275712668896,38.2,65.21512410462664
1643.0,GPS_12_GPS_L1,12,-2.421708308160305,2.421708308160305,39.9,42.14473665185265
1643.0,GPS_17_GPS_L1,17,-2.563150819391012,2.563150819391012,31.4,24.27746812005512
1643.0,GPS_19_GPS_L1,19,1.7768094576895237,1.7768094576895237,40.0,43.8590492573705
1643.0,GPS_24_GPS_L1,24,-4.376347437500954,4.376347437500954,36.3,55.395684116865326
1643.0,GPS_25_GPS_L1,25,3.604706145823002,3.604706145823002,27.6,13.754352676955753
1643.0,GPS_28_GPS_L1,28,-0.9420227520167828,0.9420227520167828,29.8,11.526341309667364
1643.0,GPS_2_GPS_L1,2,2.664295542985201,2.664295542985201,39.1,61.058395745373
1643.0,GPS_6_GPS_L1,6,2.2574181631207466,2.2574181631207466,39.4,65.21403566590624
1644.0,GPS_12_GPS_L1,12,1.2786302603781223,1.2786302603781223,39.7,42.15152676458889
1644.0,GPS_17_GPS_L1,17,1.0927077904343605,1.0927077904343605,30.8,24.271620591107588
1644.0,GPS_19_GPS_L1,19,-0.3677614890038967,0.3677614890038967,35.4,43.85223642580908
1644.0,GPS_24_GPS_L1,24,0.4258684143424034,0.4258684143424034,34.2,55.39359508870569
1644.0,GPS_25_GPS_L1,25,-1.2473504804074764,1.2473504804074764,26.7,13.760513654341814
1644.0,GPS_28_GPS_L1,28,0.018210548907518387,0.018210548907518387,30.2,11.520932423171978
1644.0,GPS_2_GPS_L1,2,0.6179136857390404,0.6179136857390404,38.3,61.0665421011346
1644.0,GPS_6_GPS_L1,6,-1.8182187527418137,1.8182187527418137,39.2,65.21295410137367
1645.0,GPS_12_GPS_L1,12,-3.614339929074049,3.614339929074049,38.4,42.15828483087382
1645.0,GPS_17_GPS_L1,17,1.7939336821436882,1.7939336821436882,28.8,24.26577108015741
1645.0,GPS_19_GPS_L1,19,-1.0507598705589771,1.0507598705589771,35.2,43.84541686826403
1645.0,GPS_24_GPS_L1,24,-0.16257038712501526,0.16257038712501526,32.5,55.39149135279845
1645.0,GPS_25_GPS_L1,25,2.2951323315501213,2.2951323315501213,24.2,13.766646623241405
1645.0,GPS_28_GPS_L1,28,-1.922180000692606,1.922180000692606,30.5,11.515542280551184
1645.0,GPS_2_GPS_L1,2,0.8513444997370243,0.8513444997370243,40.2,61.07471455579438
1645.0,GPS_6_GPS_L1,6,1.809439655393362,1.809439655393362,39.1,65.21188734400795
1646.0,GPS_12_GPS_L1,12,-2.2016086764633656,2.2016086764633656,37.4,42.16505821511836
1646.0,GPS_17_GPS_L1,17,3.076824400573969,3.076824400573969,27.7,24.25990663323981
1646.0,GPS_19_GPS_L1,19,-1.7756507135927677,1.7756507135927677,37.6,43.83858338954107
1646.0,GPS_24_GPS_L1,24,0.4835556894540787,0.4835556894540787,28.4,55.38940570453229
1646.0,GPS_25_GPS_L1,25,0.9053755924105644,0.9053755924105644,25.4,13.772795089687744
1646.0,GPS_28_GPS_L1,28,-1.8515215925872326,1.8515215925872326,31.1,11.510135122579753
1646.0,GPS_2_GPS_L1,2,1.166694164276123,1.166694164276123,40.9,61.08288416688827
1646.0,GPS_6_GPS_L1,6,0.19633113592863083,0.19633113592863083,38.7,65.21079542967874
1647.0,GPS_12_GPS_L1,12,1.1343451775610447,1.1343451775610447,38.0,42.17181398391298
1647.0,GPS_17_GPS_L1,17,-12.375861875712872,12.375861875712872,24.0,24.254052335784817
1647.0,GPS_19_GPS_L1,19,6.303971070796251,6.303971070796251,36.4,43.83175660405373
1647.0,GPS_24_GPS_L1,24,-3.9528407379984856,3.9528407379984856,25.3,55.38730705187987
1647.0,GPS_25_GPS_L1,25,2.604653734713793,2.604653734713793,24.6,13.778928752151996
1647.0,GPS_28_GPS_L1,28,4.597566187381744,4.597566187381744,29.3,11.504749427341345
1647.0,GPS_2_GPS_L1,2,-4.3054474629461765,4.3054474629461765,39.7,61.091071191614965
1647.0,GPS_6_GPS_L1,6,5.99361389875412,5.99361389875412,38.0,65.20972058173028
1648.0,GPS_12_GPS_L1,12,-10.555862847715616,10.555862847715616,36.7,42.17854895794541
1648.0,GPS_17_GPS_L1,17,-2.8272647336125374,2.8272647336125374,31.7,24.248172169001617
1648.0,GPS_19_GPS_L1,19,3.7571046240627766,3.7571046240627766,37.8,43.82490084382727
1648.0,GPS_24_GPS_L1,24,0.49267712980508804,0.49267712980508804,28.0,55.38521349214852
1648.0,GPS_25_GPS_L1,25,6.899363841861486,6.899363841861486,21.5,13.7850451995929
1648.0,GPS_28_GPS_L1,28,-2.1519983634352684,2.1519983634352684,26.4,11.499357432775197
1648.0,GPS_2_GPS_L1,2,-1.3879398442804813,1.3879398442804813,39.8,61.09927914729965
1648.0,GPS_6_GPS_L1,6,5.773920189589262,5.773920189589262,38.1,65.20863252283388
1649.0,GPS_12_GPS_L1,12,-4.78119507804513,4.78119507804513,40.2,42.18530699959335
1649.0,GPS_17_GPS_L1,17,-3.698176186531782,3.698176186531782,23.2,24.24229271837696
1649.0,GPS_19_GPS_L1,19,3.947124481201172,3.947124481201172,36.5,43.81804601260168
1649.0,GPS_24_GPS_L1,24,0.3790951408445835,0.3790951408445835,26.5,55.38313860016805
1649.0,GPS_25_GPS_L1,25,3.18774826079607,3.18774826079607,27.4,13.79118563202296
1649.0,GPS_2_GPS_L1,2,-1.4853081703186035,1.4853081703186035,40.3,61.1074864847564
1649.0,GPS_6_GPS_L1,6,2.450711566954851,2.450711566954851,38.4,65.2075296714357
1650.0,GPS_12_GPS_L1,12,-2.157083574682474,2.157083574682474,39.8,42.19206186635231
1650.0,GPS_17_GPS_L1,17,2.4390137754380703,2.4390137754380703,24.8,24.236420288462327
1650.0,GPS_19_GPS_L1,19,-0.522040106356144,0.522040106356144,37.1,43.81119869052291
1650.0,GPS_24_GPS_L1,24,6.340913906693459,6.340913906693459,26.5,55.38105237819947
1650.0,GPS_25_GPS_L1,25,-1.490927454084158,1.490927454084158,32.9,13.797321959645506
1650.0,GPS_2_GPS_L1,2,-4.070985071361065,4.070985071361065,38.9,61.11569010325907
1650.0,GPS_6_GPS_L1,6,-0.5388914756476879,0.5388914756476879,37.9,65.20643073728515
1651.0,GPS_12_GPS_L1,12,-0.508256871253252,0.508256871253252,37.1,42.19878490539628
1651.0,GPS_17_GPS_L1,17,-4.006047148257494,4.006047148257494,21.2,24.23051933778533
1651.0,GPS_19_GPS_L1,19,-0.3028135485947132,0.3028135485947132,36.4,43.804317442896505
1651.0,GPS_24_GPS_L1,24,-6.5384523048996925,6.5384523048996925,25.2,55.37897062402077
1651.0,GPS_25_GPS_L1,25,4.01132832840085,4.01132832840085,25.7,13.803432262091318
1651.0,GPS_2_GPS_L1,2,1.508578147739172,1.508578147739172,39.0,61.1239276096773
1651.0,GPS_6_GPS_L1,6,5.835663415491581,5.835663415491581,37.5,65.20532357723654
1652.0,GPS_12_GPS_L1,12,-5.873354054987431,5.873354054987431,33.0,42.20552915605391
1652.0,GPS_17_GPS_L1,17,2.772664539515972,2.772664539515972,24.5,24.224656825791232
1652.0,GPS_19_GPS_L1,19,4.621341455727816,4.621341455727816,30.3,43.79748061457516
1652.0,GPS_24_GPS_L1,24,13.091200288385153,13.091200288385153,23.1,55.37686167303878
1652.0,GPS_25_GPS_L1,25,-2.8515240848064423,2.8515240848064423,17.2,13.809556520005357
1652.0,GPS_2_GPS_L1,2,-6.0317999348044395,6.0317999348044395,38.8,61.132126574803465
1652.0,GPS_6_GPS_L1,6,-5.728528209030628,5.728528209030628,37.4,65.20423133423341
1653.0,GPS_12_GPS_L1,12,-4.366256929934025,4.366256929934025,40.0,42.21227440074527
1653.0,GPS_19_GPS_L1,19,1.8855505250394344,1.8855505250394344,34.4,43.79066238816963
1653.0,GPS_24_GPS_L1,24,5.503361612558365,5.503361612558365,26.0,55.37474073464581
1653.0,GPS_25_GPS_L1,25,0.42840416356921196,0.42840416356921196,19.5,13.815681489103753
1653.0,GPS_2_GPS_L1,2,-4.08427245542407,4.08427245542407,39.7,61.140324329774
1653.0,GPS_6_GPS_L1,6,0.6332131028175354,0.6332131028175354,38.2,65.20315188167764
1654.0,GPS_12_GPS_L1,12,2.0347273238003254,2.0347273238003254,40.4,42.21897886754964
1654.0,GPS_17_GPS_L1,17,-4.186495259404182,4.186495259404182,20.6,24.21289239456288
1654.0,GPS_19_GPS_L1,19,1.9472410157322884,1.9472410157322884,36.7,43.78376076704927
1654.0,GPS_24_GPS_L1,24,-8.671842109411955,8.671842109411955,20.4,55.372648959781216
1654.0,GPS_25_GPS_L1,25,2.601361732929945,2.601361732929945,22.9,13.821773807307164
1654.0,GPS_2_GPS_L1,2,5.631874326616526,5.631874326616526,39.0,61.14856789194544
1654.0,GPS_6_GPS_L1,6,0.643132958561182,0.643132958561182,38.1,65.20202661825893
1655.0,GPS_12_GPS_L1,12,0.38239267468452454,0.38239267468452454,39.0,42.22572797651321
1655.0,GPS_17_GPS_L1,17,3.101460427045822,3.101460427045822,22.3,24.207042159107964
1655.0,GPS_19_GPS_L1,19,-2.7623366340994835,2.7623366340994835,36.0,43.77693583428689
1655.0,GPS_24_GPS_L1,24,3.8318424560129642,3.8318424560129642,23.6,55.37053186429147
1655.0,GPS_25_GPS_L1,25,-1.9117683805525303,1.9117683805525303,27.5,13.827903310271562
1655.0,GPS_2_GPS_L1,2,-2.648946188390255,2.648946188390255,38.1,61.15676767792821
1655.0,GPS_6_GPS_L1,6,0.007355622947216034,0.007355622947216034,38.0,65.20093249631135
1656.0,GPS_12_GPS_L1,12,1.70667914301157,1.70667914301157,34.2,42.232470571698585
1656.0,GPS_17_GPS_L1,17,1.3856103904545307,1.3856103904545307,17.8,24.20118110202506
1656.0,GPS_19_GPS_L1,19,-2.2802073433995247,2.2802073433995247,32.3,43.77010062824888
1656.0,GPS_24_GPS_L1,24,-0.38796162977814674,0.38796162977814674,29.6,55.3684111095708
1656.0,GPS_25_GPS_L1,25,-0.8506269380450249,0.8506269380450249,24.1,13.834025788636833
1656.0,GPS_2_GPS_L1,2,0.07338203117251396,0.07338203117251396,38.4,61.164966074344335
1656.0,GPS_6_GPS_L1,6,0.35312434285879135,0.35312434285879135,38.0,65.19982828671687
1657.0,GPS_12_GPS_L1,12,-3.8510151021182537,3.8510151021182537,40.2,42.2392069175527
1657.0,GPS_19_GPS_L1,19,1.587886206805706,1.587886206805706,38.1,43.76328140644202
1657.0,GPS_24_GPS_L1,24,-0.7776182144880295,0.7776182144880295,31.3,55.36627594815064
1657.0,GPS_25_GPS_L1,25,2.5481928884983063,2.5481928884983063,33.8,13.840142560062471
1657.0,GPS_28_GPS_L1,28,-1.5927393846213818,1.5927393846213818,25.2,11.45089891163661
1657.0,GPS_2_GPS_L1,2,1.7689057514071465,1.7689057514071465,37.8,61.17316874021309
1657.0,GPS_6_GPS_L1,6,0.3163878470659256,0.3163878470659256,37.9,65.19873983740023
1658.0,GPS_12_GPS_L1,12,-3.2001733891665936,3.2001733891665936,42.1,42.24592396546026
1658.0,GPS_17_GPS_L1,17,1.9207684807479382,1.9207684807479382,28.7,24.18945764661462
1658.0,GPS_19_GPS_L1,19,-1.3148790299892426,1.3148790299892426,39.8,43.75642301240985
1658.0,GPS_24_GPS_L1,24,-0.5776481851935387,0.5776481851935387,34.2,55.36415460007149
1658.0,GPS_25_GPS_L1,25,2.19631515070796,2.19631515070796,36.7,13.8462443910211
1658.0,GPS_28_GPS_L1,28,-1.9401842840015888,1.9401842840015888,30.0,11.445519878584316
1658.0,GPS_2_GPS_L1,2,1.2131148613989353,1.2131148613989353,37.3,61.18139550129722
1658.0,GPS_6_GPS_L1,6,1.7026864066720009,1.7026864066720009,38.4,65.19762879058761
1659.0,GPS_12_GPS_L1,12,-1.6570391356945038,1.6570391356945038,39.9,42.252678653858446
1659.0,GPS_17_GPS_L1,17,-3.7722894810140133,3.7722894810140133,35.9,24.18365702805153
1659.0,GPS_19_GPS_L1,19,1.7273541502654552,1.7273541502654552,40.3,43.74965457364314
1659.0,GPS_24_GPS_L1,24,-3.63216320425272,3.63216320425272,35.3,55.3619785644837
1659.0,GPS_25_GPS_L1,25,3.134274248033762,3.134274248033762,32.1,13.852370132271568
1659.0,GPS_28_GPS_L1,28,0.12451309710741043,0.12451309710741043,30.9,11.44015930242203
1659.0,GPS_2_GPS_L1,2,0.6672864966094494,0.6672864966094494,35.7,61.18955020512935
1659.0,GPS_6_GPS_L1,6,3.40806383267045,3.40806383267045,38.0,65.1965564357789
1660.0,GPS_12_GPS_L1,12,-0.7114192247390747,0.7114192247390747,37.7,42.25942746169978
1660.0,GPS_17_GPS_L1,17,-2.737534388899803,2.737534388899803,32.9,24.1778394154284
1660.0,GPS_19_GPS_L1,19,2.3314572982490063,2.3314572982490063,38.2,43.74286792425523
1660.0,GPS_24_GPS_L1,24,-1.9885443672537804,1.9885443672537804,35.8,55.35980963670927
1660.0,GPS_25_GPS_L1,25,1.4349367432296276,1.4349367432296276,34.2,13.858491788604686
1660.0,GPS_28_GPS_L1,28,0.2956986501812935,0.2956986501812935,30.6,11.434790688937914
1660.0,GPS_2_GPS_L1,2,0.8641361445188522,0.8641361445188522,33.5,61.19771429950299
1660.0,GPS_6_GPS_L1,6,0.5112691521644592,0.5112691521644592,37.8,65.1954695838447
1661.0,GPS_12_GPS_L1,12,-4.474929865449667,4.474929865449667,39.0,42.26618461112969
1661.0,GPS_17_GPS_L1,17,3.1277054883539677,3.1277054883539677,32.6,24.172040380684503
1661.0,GPS_19_GPS_L1,19,-0.032635997980833054,0.032635997980833054,40.9,43.73610303326151
1661.0,GPS_24_GPS_L1,24,2.091385740786791,2.091385740786791,35.8,55.35762348128391
1661.0,GPS_25_GPS_L1,25,1.4119131527841091,1.4119131527841091,37.6,13.864617863924014
1661.0,GPS_28_GPS_L1,28,-2.3268662728369236,2.3268662728369236,29.5,11.429424525628118
1661.0,GPS_2_GPS_L1,2,0.9863308481872082,0.9863308481872082,32.6,61.20585819943744
1661.0,GPS_6_GPS_L1,6,-0.7829031087458134,0.7829031087458134,37.4,65.19438904027136
1662.0,GPS_12_GPS_L1,12,-1.0335899889469147,1.0335899889469147,40.4,42.27294237815954
1662.0,GPS_17_GPS_L1,17,-3.82096441462636,3.82096441462636,35.0,24.166233847203124
1662.0,GPS_19_GPS_L1,19,3.541692841798067,3.541692841798067,42.2,43.72933059005288
1662.0,GPS_24_GPS_L1,24,0.49181874096393585,0.49181874096393585,35.5,55.35544055367796
1662.0,GPS_25_GPS_L1,25,0.713107280433178,0.713107280433178,36.3,13.870744972758793
1662.0,GPS_28_GPS_L1,28,1.2903051748871803,1.2903051748871803,30.5,11.424052725960989
1662.0,GPS_2_GPS_L1,2,-1.7068156339228153,1.7068156339228153,34.3,61.2140037084092
1662.0,GPS_6_GPS_L1,6,0.5244460068643093,0.5244460068643093,37.7,65.19329819136479
1663.0,GPS_12_GPS_L1,12,-2.483604308217764,2.483604308217764,40.4,42.27970220095712
1663.0,GPS_17_GPS_L1,17,-1.809447057545185,1.809447057545185,36.1,24.160429228294618
1663.0,GPS_19_GPS_L1,19,0.6601587571203709,0.6601587571203709,41.5,43.72256218930282
1663.0,GPS_24_GPS_L1,24,-1.3754564002156258,1.3754564002156258,34.7,55.35324850616566
1663.0,GPS_25_GPS_L1,25,2.555117167532444,2.555117167532444,36.0,13.876871734100726
1663.0,GPS_28_GPS_L1,28,-0.33266886696219444,0.33266886696219444,31.5,11.4186751770394
1663.0,GPS_2_GPS_L1,2,-0.3503241091966629,0.3503241091966629,35.8,61.22213726994259
1663.0,GPS_6_GPS_L1,6,3.1362248472869396,3.1362248472869396,38.2,65.19220298662015
1664.0,GPS_12_GPS_L1,12,0.39851541444659233,0.39851541444659233,40.7,42.28647140779136
1664.0,GPS_17_GPS_L1,17,-1.891539379954338,1.891539379954338,36.7,24.15463398230811
1664.0,GPS_19_GPS_L1,19,0.8613021187484264,0.8613021187484264,41.2,43.71580403157442
1664.0,GPS_24_GPS_L1,24,-3.7279083020985126,3.7279083020985126,35.2,55.35105425068545
1664.0,GPS_25_GPS_L1,25,1.4618728570640087,1.4618728570640087,35.3,13.883007038607293
1664.0,GPS_28_GPS_L1,28,-0.09610697254538536,0.09610697254538536,31.9,11.41330035831973
1664.0,GPS_2_GPS_L1,2,2.3078680858016014,2.3078680858016014,37.2,61.23026492451296
1664.0,GPS_6_GPS_L1,6,0.6859961673617363,0.6859961673617363,38.6,65.19110720024098
1665.0,GPS_12_GPS_L1,12,-1.4718795791268349,1.4718795791268349,40.5,42.29323129309039
1665.0,GPS_17_GPS_L1,17,-1.4440027438104153,1.4440027438104153,37.5,24.14886443576513
1665.0,GPS_19_GPS_L1,19,1.7435253486037254,1.7435253486037254,41.0,43.70907108767706
1665.0,GPS_24_GPS_L1,24,-2.4400262013077736,2.4400262013077736,34.8,55.34883467326824
1665.0,GPS_25_GPS_L1,25,1.9140934124588966,1.9140934124588966,37.4,13.889132226317171
1665.0,GPS_28_GPS_L1,28,-0.6333328224718571,0.6333328224718571,31.8,11.40794792274141
1665.0,GPS_2_GPS_L1,2,2.154101822525263,2.154101822525263,37.1,61.23839137510128
1665.0,GPS_6_GPS_L1,6,0.1775207668542862,0.1775207668542862,38.6,65.19003573926138
1666.0,GPS_12_GPS_L1,12,-1.381714079529047,1.381714079529047,40.6,42.29999039730155
1666.0,GPS_17_GPS_L1,17,-0.8607244677841663,0.8607244677841663,37.2,24.14305991087554
1666.0,GPS_19_GPS_L1,19,0.10683208331465721,0.10683208331465721,39.9,43.702301099444654
1666.0,GPS_24_GPS_L1,24,-1.927151519805193,1.927151519805193,35.1,55.34664131308637
1666.0,GPS_25_GPS_L1,25,1.8873354941606522,1.8873354941606522,37.3,13.895260332284092
1666.0,GPS_28_GPS_L1,28,-0.5527648814022541,0.5527648814022541,31.7,11.402575781078593
1666.0,GPS_2_GPS_L1,2,0.8673476800322533,0.8673476800322533,36.9,61.24653476018704
1666.0,GPS_6_GPS_L1,6,1.8608397021889687,1.8608397021889687,37.9,65.18893195177763
1667.0,GPS_12_GPS_L1,12,-1.9076170735061169,1.9076170735061169,41.1,42.30674181380779
1667.0,GPS_17_GPS_L1,17,-2.0617062263190746,2.0617062263190746,35.6,24.13727559199221
1667.0,GPS_19_GPS_L1,19,2.3829561434686184,2.3829561434686184,38.7,43.69555265096778
1667.0,GPS_24_GPS_L1,24,-1.77765479311347,1.77765479311347,35.1,55.344421030673885
1667.0,GPS_25_GPS_L1,25,1.973690278828144,1.973690278828144,33.2,13.901378113079064
1667.0,GPS_28_GPS_L1,28,-0.35016126558184624,0.35016126558184624,32.0,11.39721579282404
1667.0,GPS_2_GPS_L1,2,1.3470048271119595,1.3470048271119595,37.2,61.2546676691964
1667.0,GPS_6_GPS_L1,6,0.3934881016612053,0.3934881016612053,37.8,65.18784548642107
1668.0,GPS_12_GPS_L1,12,-2.099708240479231,2.099708240479231,41.4,42.3135091235496
1668.0,GPS_17_GPS_L1,17,-0.7742090038955212,0.7742090038955212,35.5,24.131507605839506
1668.0,GPS_19_GPS_L1,19,1.8930962719023228,1.8930962719023228,40.1,43.68882365096686
1668.0,GPS_24_GPS_L1,24,-1.946808509528637,1.946808509528637,35.5,55.34219230634789
1668.0,GPS_25_GPS_L1,25,1.9359226413071156,1.9359226413071156,34.6,13.907508396056608
1668.0,GPS_28_GPS_L1,28,-1.0353906713426113,1.0353906713426113,32.3,11.391855555542945
1668.0,GPS_2_GPS_L1,2,2.4965368434786797,2.4965368434786797,37.6,61.26278124631883
1668.0,GPS_6_GPS_L1,6,-0.4694393575191498,0.4694393575191498,38.2,65.18675965453247
1669.0,GPS_12_GPS_L1,12,-0.30906641483306885,0.30906641483306885,41.9,42.32027345607105
1669.0,GPS_17_GPS_L1,17,-1.8765786476433277,1.8765786476433277,35.9,24.1257208432518
1669.0,GPS_19_GPS_L1,19,2.5106614120304585,2.5106614120304585,40.4,43.68207367465522
1669.0,GPS_24_GPS_L1,24,-1.2404350340366364,1.2404350340366364,35.7,55.33997813789316
1669.0,GPS_25_GPS_L1,25,0.5974710956215858,0.5974710956215858,32.9,13.91363885575156
1669.0,GPS_28_GPS_L1,28,0.18399589136242867,0.18399589136242867,32.7,11.38648861786349
1669.0,GPS_2_GPS_L1,2,1.3049436882138252,1.3049436882138252,37.5,61.270910012250255
1669.0,GPS_6_GPS_L1,6,-1.1709919795393944,1.1709919795393944,38.5,65.18565697546664
1670.0,GPS_12_GPS_L1,12,-0.36417824029922485,0.36417824029922485,41.8,42.32704052797294
1670.0,GPS_17_GPS_L1,17,-3.1722025386989117,3.1722025386989117,37.7,24.119937514078405
1670.0,GPS_19_GPS_L1,19,3.692919686436653,3.692919686436653,40.1,43.67532825422288
1670.0,GPS_24_GPS_L1,24,-1.1337978541851044,1.1337978541851044,36.2,55.33775817183323
1670.0,GPS_25_GPS_L1,25,0.665138553828001,0.665138553828001,37.2,13.91977080093234
1670.0,GPS_28_GPS_L1,28,0.696789875626564,0.696789875626564,32.8,11.381120184228829
1670.0,GPS_2_GPS_L1,2,0.7973306030035019,0.7973306030035019,38.2,61.27903222023692
1670.0,GPS_6_GPS_L1,6,-1.1820000782608986,1.1820000782608986,38.7,65.18455170726052
1671.0,GPS_12_GPS_L1,12,-4.5963421650230885,4.5963421650230885,40.7,42.33378650561788
1671.0,GPS_17_GPS_L1,17,-1.38035499304533,1.38035499304533,25.6,24.11414213184513
1671.0,GPS_19_GPS_L1,19,1.761959619820118,1.761959619820118,38.9,43.66856570026415
1671.0,GPS_24_GPS_L1,24,-0.24287020787596703,0.24287020787596703,35.1,55.335541746631925
1671.0,GPS_25_GPS_L1,25,3.1824337244033813,3.1824337244033813,34.2,13.925887017128607
1671.0,GPS_28_GPS_L1,28,-1.003829400986433,1.003829400986433,32.1,11.375762250212746
1671.0,GPS_2_GPS_L1,2,-0.19732146337628365,0.19732146337628365,37.2,61.2871842993
1671.0,GPS_6_GPS_L1,6,2.4763249084353447,2.4763249084353447,37.8,65.18344678659585
1672.0,GPS_12_GPS_L1,12,-0.537318293005228,0.537318293005228,41.1,42.34053145803976
