t,attack_bias_m,clean_x_m,clean_y_m,clean_z_m,clean_clock_bias_m,clean_position_error_m,clean_mean_abs_residual_m,clean_max_abs_residual_m,attacked_x_m,attacked_y_m,attacked_z_m,attacked_clock_bias_m,attacked_position_error_m,attacked_mean_abs_residual_m,attacked_max_abs_residual_m,delta_x_m,delta_y_m,delta_z_m,delta_position_m,delta_clock_bias_m,delta_mean_abs_residual_m,delta_max_abs_residual_m,n_satellites,clean_converged,attacked_converged
1624.0,100.0,-2698765.688517363,-4298862.417549841,3849434.0804969277,-470.1540241877474,78.87428843315398,2.5171115319244564,5.918754860758781,-2698765.688517363,-4298862.417549841,3849434.0804969277,-370.1540241877474,78.87428843315398,2.5171115319244564,5.918754860758781,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8,True,True
1624.0,500.0,-2698765.688517363,-4298862.417549841,3849434.0804969277,-470.1540241877474,78.87428843315398,2.5171115319244564,5.918754860758781,-2698765.688517363,-4298862.417549841,3849434.0804969277,29.845975812252835,78.87428843315398,2.5171115319244564,5.918754860758781,0.0,0.0,0.0,0.0,500.0000000000002,0.0,0.0,8,True,True
1624.0,1000.0,-2698765.688517363,-4298862.417549841,3849434.0804969277,-470.1540241877474,78.87428843315398,2.5171115319244564,5.918754860758781,-2698765.688517363,-4298862.417549841,3849434.0804969277,529.8459758122531,78.87428843315398,2.5171115319244564,5.918754860758781,0.0,0.0,0.0,0.0,1000.0000000000005,0.0,0.0,8,True,True
1625.0,0.0,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1625.0,10.0,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,-2698771.552416575,-4298846.805212738,3849462.002182063,-449.3018551875763,87.84076684577356,2.8756048656068742,5.978276155889034,0.0,0.0,0.0,0.0,9.999999999999943,0.0,0.0,8,True,True
1625.0,50.0,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,-2698771.552416575,-4298846.805212738,3849462.002182063,-409.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,0.0,0.0,0.0,0.0,50.0,0.0,0.0,8,True,True
1625.0,100.0,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,-2698771.552416575,-4298846.805212738,3849462.002182063,-359.30185518757634,87.84076684577356,2.8756048656068742,5.978276155889034,0.0,0.0,0.0,0.0,99.99999999999989,0.0,0.0,8,True,True
1625.0,500.0,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,-2698771.552416575,-4298846.805212738,3849462.002182063,40.69814481242374,87.84076684577356,2.8756048656068742,5.978276155889034,0.0,0.0,0.0,0.0,499.99999999999994,0.0,0.0,8,True,True
1625.0,1000.0,-2698771.552416575,-4298846.805212738,3849462.002182063,-459.3018551875762,87.84076684577356,2.8756048656068742,5.978276155889034,-2698771.552416575,-4298846.805212738,3849462.002182063,540.698144812424,87.84076684577356,2.8756048656068742,5.978276155889034,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,8,True,True
1626.0,0.0,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1626.0,10.0,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-457.1860534277485,73.79239882285358,2.293021223973483,3.4833117090165615,0.0,0.0,0.0,0.0,9.999999999999716,0.0,0.0,8,True,True
1626.0,50.0,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-417.1860534277483,73.79239882285358,2.293021223973483,3.4833117090165615,0.0,0.0,0.0,0.0,49.99999999999994,0.0,0.0,8,True,True
1626.0,100.0,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-367.18605342774833,73.79239882285358,2.293021223973483,3.4833117090165615,0.0,0.0,0.0,0.0,99.99999999999989,0.0,0.0,8,True,True
1626.0,500.0,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,-2698774.4345208122,-4298817.014319839,3849469.3243625015,32.81394657225149,73.79239882285358,2.293021223973483,3.4833117090165615,0.0,0.0,0.0,0.0,499.9999999999997,0.0,0.0,8,True,True
1626.0,1000.0,-2698774.4345208122,-4298817.014319839,3849469.3243625015,-467.1860534277482,73.79239882285358,2.293021223973483,3.4833117090165615,-2698774.4345208122,-4298817.014319839,3849469.3243625015,532.8139465722514,73.79239882285358,2.293021223973483,3.4833117090165615,0.0,0.0,0.0,0.0,999.9999999999997,0.0,0.0,8,True,True
1627.0,0.0,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1627.0,10.0,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-451.6307304554334,76.3078061947262,1.7452088799327612,4.5999207347631454,0.0,0.0,0.0,0.0,10.000000000000057,0.0,0.0,8,True,True
1627.0,50.0,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-411.6307304554333,76.3078061947262,1.7452088799327612,4.5999207347631454,0.0,0.0,0.0,0.0,50.00000000000017,0.0,0.0,8,True,True
1627.0,100.0,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-361.63073045543354,76.3078061947262,1.7452088799327612,4.5999207347631454,0.0,0.0,0.0,0.0,99.99999999999994,0.0,0.0,8,True,True
1627.0,500.0,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,-2698780.5228372067,-4298796.690826063,3849491.0029153647,38.369269544566684,76.3078061947262,1.7452088799327612,4.5999207347631454,0.0,0.0,0.0,0.0,500.00000000000017,0.0,0.0,8,True,True
1627.0,1000.0,-2698780.5228372067,-4298796.690826063,3849491.0029153647,-461.6307304554335,76.3078061947262,1.7452088799327612,4.5999207347631454,-2698780.5228372067,-4298796.690826063,3849491.0029153647,538.3692695445667,76.3078061947262,1.7452088799327612,4.5999207347631454,0.0,0.0,0.0,0.0,1000.0000000000002,0.0,0.0,8,True,True
1628.0,0.0,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
1628.0,10.0,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,-2698795.094595291,-4298781.474179259,3849514.746058867,-441.36835799850365,85.23781183424717,1.794429149478674,4.320853631943464,0.0,0.0,0.0,0.0,10.000000000000341,0.0,0.0,7,True,True
1628.0,50.0,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,-2698795.094595291,-4298781.474179259,3849514.746058867,-401.3683579985039,85.23781183424717,1.794429149478674,4.320853631943464,0.0,0.0,0.0,0.0,50.000000000000114,0.0,0.0,7,True,True
1628.0,100.0,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,-2698795.094595291,-4298781.474179259,3849514.746058867,-351.36835799850405,85.23781183424717,1.794429149478674,4.320853631943464,0.0,0.0,0.0,0.0,99.99999999999994,0.0,0.0,7,True,True
1628.0,500.0,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,-2698795.094595291,-4298781.474179259,3849514.746058867,48.63164200149616,85.23781183424717,1.794429149478674,4.320853631943464,0.0,0.0,0.0,0.0,500.00000000000017,0.0,0.0,7,True,True
1628.0,1000.0,-2698795.094595291,-4298781.474179259,3849514.746058867,-451.368357998504,85.23781183424717,1.794429149478674,4.320853631943464,-2698795.094595291,-4298781.474179259,3849514.746058867,548.6316420014964,85.23781183424717,1.794429149478674,4.320853631943464,0.0,0.0,0.0,0.0,1000.0000000000005,0.0,0.0,7,True,True
1629.0,0.0,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
1629.0,10.0,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,-2698803.7741551567,-4298758.705896013,3849533.429854914,-434.77517635226474,85.15181236418809,1.7902346631245953,3.812490649521351,0.0,0.0,0.0,0.0,10.000000000000057,0.0,0.0,7,True,True
1629.0,50.0,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,-2698803.7741551567,-4298758.705896013,3849533.429854914,-394.7751763522647,85.15181236418809,1.7902346631245953,3.812490649521351,0.0,0.0,0.0,0.0,50.000000000000114,0.0,0.0,7,True,True
1629.0,100.0,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,-2698803.7741551567,-4298758.705896013,3849533.429854914,-344.77517635226474,85.15181236418809,1.7902346631245953,3.812490649521351,0.0,0.0,0.0,0.0,100.00000000000006,0.0,0.0,7,True,True
1629.0,500.0,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,-2698803.7741551567,-4298758.705896013,3849533.429854914,55.2248236477353,85.15181236418809,1.7902346631245953,3.812490649521351,0.0,0.0,0.0,0.0,500.0000000000001,0.0,0.0,7,True,True
1629.0,1000.0,-2698803.7741551567,-4298758.705896013,3849533.429854914,-444.7751763522648,85.15181236418809,1.7902346631245953,3.812490649521351,-2698803.7741551567,-4298758.705896013,3849533.429854914,555.2248236477353,85.15181236418809,1.7902346631245953,3.812490649521351,0.0,0.0,0.0,0.0,1000.0000000000001,0.0,0.0,7,True,True
1630.0,0.0,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1630.0,10.0,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,-2698809.5661571342,-4298732.705519913,3849559.644101287,-427.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8,True,True
1630.0,50.0,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,-2698809.5661571342,-4298732.705519913,3849559.644101287,-387.7187625075629,87.65797700525789,3.5691545652225614,8.948882143944502,0.0,0.0,0.0,0.0,50.00000000000017,0.0,0.0,8,True,True
1630.0,100.0,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,-2698809.5661571342,-4298732.705519913,3849559.644101287,-337.71876250756293,87.65797700525789,3.5691545652225614,8.948882143944502,0.0,0.0,0.0,0.0,100.00000000000011,0.0,0.0,8,True,True
1630.0,500.0,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,-2698809.5661571342,-4298732.705519913,3849559.644101287,62.281237492437036,87.65797700525789,3.5691545652225614,8.948882143944502,0.0,0.0,0.0,0.0,500.00000000000006,0.0,0.0,8,True,True
1630.0,1000.0,-2698809.5661571342,-4298732.705519913,3849559.644101287,-437.71876250756304,87.65797700525789,3.5691545652225614,8.948882143944502,-2698809.5661571342,-4298732.705519913,3849559.644101287,562.2812374924371,87.65797700525789,3.5691545652225614,8.948882143944502,0.0,0.0,0.0,0.0,1000.0000000000001,0.0,0.0,8,True,True
1631.0,0.0,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
1631.0,10.0,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,-2698827.457210137,-4298707.418093525,3849568.649351178,-424.4228483157063,80.97691038542128,0.8295879938772747,1.5958493202924728,0.0,0.0,0.0,0.0,9.999999999999886,0.0,0.0,7,True,True
1631.0,50.0,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,-2698827.457210137,-4298707.418093525,3849568.649351178,-384.4228483157066,80.97691038542128,0.8295879938772747,1.5958493202924728,0.0,0.0,0.0,0.0,49.9999999999996,0.0,0.0,7,True,True
1631.0,100.0,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,-2698827.457210137,-4298707.418093525,3849568.649351178,-334.4228483157064,80.97691038542128,0.8295879938772747,1.5958493202924728,0.0,0.0,0.0,0.0,99.99999999999977,0.0,0.0,7,True,True
1631.0,500.0,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,-2698827.457210137,-4298707.418093525,3849568.649351178,65.57715168429344,80.97691038542128,0.8295879938772747,1.5958493202924728,0.0,0.0,0.0,0.0,499.9999999999996,0.0,0.0,7,True,True
1631.0,1000.0,-2698827.457210137,-4298707.418093525,3849568.649351178,-434.4228483157062,80.97691038542128,0.8295879938772747,1.5958493202924728,-2698827.457210137,-4298707.418093525,3849568.649351178,565.5771516842932,80.97691038542128,0.8295879938772747,1.5958493202924728,0.0,0.0,0.0,0.0,999.9999999999993,0.0,0.0,7,True,True
1632.0,0.0,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
1632.0,10.0,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,-2698835.727377415,-4298687.531223987,3849577.393469042,-424.5331627262898,78.44263760998842,2.795953548912491,4.783251009881496,0.0,0.0,0.0,0.0,9.999999999999545,0.0,0.0,7,True,True
1632.0,50.0,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,-2698835.727377415,-4298687.531223987,3849577.393469042,-384.53316272628945,78.44263760998842,2.795953548912491,4.783251009881496,0.0,0.0,0.0,0.0,49.999999999999886,0.0,0.0,7,True,True
1632.0,100.0,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,-2698835.727377415,-4298687.531223987,3849577.393469042,-334.53316272628956,78.44263760998842,2.795953548912491,4.783251009881496,0.0,0.0,0.0,0.0,99.99999999999977,0.0,0.0,7,True,True
1632.0,500.0,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,-2698835.727377415,-4298687.531223987,3849577.393469042,65.46683727371072,78.44263760998842,2.795953548912491,4.783251009881496,0.0,0.0,0.0,0.0,500.00000000000006,0.0,0.0,7,True,True
1632.0,1000.0,-2698835.727377415,-4298687.531223987,3849577.393469042,-434.53316272628933,78.44263760998842,2.795953548912491,4.783251009881496,-2698835.727377415,-4298687.531223987,3849577.393469042,565.466837273711,78.44263760998842,2.795953548912491,4.783251009881496,0.0,0.0,0.0,0.0,1000.0000000000003,0.0,0.0,7,True,True
1633.0,0.0,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
1633.0,10.0,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,-2698853.211813698,-4298663.54612437,3849599.472231906,-412.87440634103694,81.55794004159611,1.1134845156754767,2.5104007571935654,0.0,0.0,0.0,0.0,9.999999999999886,0.0,0.0,7,True,True
1633.0,50.0,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,-2698853.211813698,-4298663.54612437,3849599.472231906,-372.87440634103706,81.55794004159611,1.1134845156754767,2.5104007571935654,0.0,0.0,0.0,0.0,49.99999999999977,0.0,0.0,7,True,True
1633.0,100.0,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,-2698853.211813698,-4298663.54612437,3849599.472231906,-322.8744063410369,81.55794004159611,1.1134845156754767,2.5104007571935654,0.0,0.0,0.0,0.0,99.99999999999994,0.0,0.0,7,True,True
1633.0,500.0,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,-2698853.211813698,-4298663.54612437,3849599.472231906,77.12559365896331,81.55794004159611,1.1134845156754767,2.5104007571935654,0.0,0.0,0.0,0.0,500.0000000000001,0.0,0.0,7,True,True
1633.0,1000.0,-2698853.211813698,-4298663.54612437,3849599.472231906,-422.87440634103683,81.55794004159611,1.1134845156754767,2.5104007571935654,-2698853.211813698,-4298663.54612437,3849599.472231906,577.1255936589632,81.55794004159611,1.1134845156754767,2.5104007571935654,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,7,True,True
1634.0,0.0,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
1634.0,10.0,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-409.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7,True,True
1634.0,50.0,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-369.15751063440894,76.93423476279,2.541405617126397,4.505925688892603,0.0,0.0,0.0,0.0,49.99999999999994,0.0,0.0,7,True,True
1634.0,100.0,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-319.15751063440865,76.93423476279,2.541405617126397,4.505925688892603,0.0,0.0,0.0,0.0,100.00000000000023,0.0,0.0,7,True,True
1634.0,500.0,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,-2698865.3821271905,-4298638.789621687,3849609.7547251033,80.84248936559071,76.93423476279,2.541405617126397,4.505925688892603,0.0,0.0,0.0,0.0,499.9999999999996,0.0,0.0,7,True,True
1634.0,1000.0,-2698865.3821271905,-4298638.789621687,3849609.7547251033,-419.1575106344089,76.93423476279,2.541405617126397,4.505925688892603,-2698865.3821271905,-4298638.789621687,3849609.7547251033,580.8424893655904,76.93423476279,2.541405617126397,4.505925688892603,0.0,0.0,0.0,0.0,999.9999999999993,0.0,0.0,7,True,True
1635.0,0.0,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1635.0,10.0,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,-2698880.900925455,-4298617.489561162,3849614.4998972667,-409.20419914606975,72.52402440846977,2.2956086192280054,3.8623662628233433,0.0,0.0,0.0,0.0,10.000000000000057,0.0,0.0,8,True,True
1635.0,50.0,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,-2698880.900925455,-4298617.489561162,3849614.4998972667,-369.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,0.0,0.0,0.0,0.0,50.0,0.0,0.0,8,True,True
1635.0,100.0,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,-2698880.900925455,-4298617.489561162,3849614.4998972667,-319.20419914606975,72.52402440846977,2.2956086192280054,3.8623662628233433,0.0,0.0,0.0,0.0,100.00000000000006,0.0,0.0,8,True,True
1635.0,500.0,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,-2698880.900925455,-4298617.489561162,3849614.4998972667,80.79580085393006,72.52402440846977,2.2956086192280054,3.8623662628233433,0.0,0.0,0.0,0.0,499.9999999999999,0.0,0.0,8,True,True
1635.0,1000.0,-2698880.900925455,-4298617.489561162,3849614.4998972667,-419.2041991460698,72.52402440846977,2.2956086192280054,3.8623662628233433,-2698880.900925455,-4298617.489561162,3849614.4998972667,580.79580085393,72.52402440846977,2.2956086192280054,3.8623662628233433,0.0,0.0,0.0,0.0,999.9999999999998,0.0,0.0,8,True,True
1636.0,0.0,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1636.0,10.0,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-382.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8,True,True
1636.0,50.0,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-342.4298158675525,98.04098303323136,2.4234329890459776,6.176398552954197,0.0,0.0,0.0,0.0,50.000000000000114,0.0,0.0,8,True,True
1636.0,100.0,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-292.42981586755275,98.04098303323136,2.4234329890459776,6.176398552954197,0.0,0.0,0.0,0.0,99.99999999999989,0.0,0.0,8,True,True
1636.0,500.0,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,-2698906.6990787303,-4298606.859359171,3849653.1216587145,107.57018413244732,98.04098303323136,2.4234329890459776,6.176398552954197,0.0,0.0,0.0,0.0,499.99999999999994,0.0,0.0,8,True,True
1636.0,1000.0,-2698906.6990787303,-4298606.859359171,3849653.1216587145,-392.42981586755263,98.04098303323136,2.4234329890459776,6.176398552954197,-2698906.6990787303,-4298606.859359171,3849653.1216587145,607.5701841324473,98.04098303323136,2.4234329890459776,6.176398552954197,0.0,0.0,0.0,0.0,999.9999999999999,0.0,0.0,8,True,True
1637.0,0.0,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
1637.0,10.0,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,-2698920.716481969,-4298582.383246952,3849650.2454032907,-387.9027834449686,86.26807398047976,1.2984913531690836,2.4449261128902435,0.0,0.0,0.0,0.0,9.999999999999886,0.0,0.0,8,True,True
1637.0,50.0,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,-2698920.716481969,-4298582.383246952,3849650.2454032907,-347.90278344496863,86.26807398047976,1.2984913531690836,2.4449261128902435,0.0,0.0,0.0,0.0,49.99999999999983,0.0,0.0,8,True,True
1637.0,100.0,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,-2698920.716481969,-4298582.383246952,3849650.2454032907,-297.90278344496863,86.26807398047976,1.2984913531690836,2.4449261128902435,0.0,0.0,0.0,0.0,99.99999999999983,0.0,0.0,8,True,True
1637.0,500.0,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,-2698920.716481969,-4298582.383246952,3849650.2454032907,102.09721655503128,86.26807398047976,1.2984913531690836,2.4449261128902435,0.0,0.0,0.0,0.0,499.9999999999998,0.0,0.0,8,True,True
1637.0,1000.0,-2698920.716481969,-4298582.383246952,3849650.2454032907,-397.90278344496846,86.26807398047976,1.2984913531690836,2.4449261128902435,-2698920.716481969,-4298582.383246952,3849650.2454032907,602.0972165550311,86.26807398047976,1.2984913531690836,2.4449261128902435,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
1638.0,0.0,-2698938.7282807785,-4298556.457148445,3849654.508511501,-395.419233328537,78.71405004942203,1.8720291540957987,4.0018074959516525,-2698938.7282807785,-4298556.457148445,3849654.508511501,-395.419233328537,78.71405004942203,1.8720291540957987,4.0018074959516525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
